16
880 858
414 347 -422
782 494 -790
138 796 -322
339 72 -250
157 600 906
145 661 999
415 758 639
594 460 -838
382 438 217
540 310 937
45 388 253
409 397 35
265 343 783
432 354 -262
489 610 209
457 416 -636
670 164 764
530 145 13
729 336 -209
396 110 628
647 341 -474
692 682 894
789 649 871
600 502 -870
800 744 217
181 533 463
654 772 290
14 264 819
705 501 396
705 104 -355
372 663 -609
300 243 -493
88 27 985
169 144 439
211 614 335
768 653 234
230 388 504
475 378 -402
380 423 11
114 548 159
678 511 793
358 437 -393
156 380 511
120 779 692
521 538 892
503 415 601
803 434 -483
321 410 902
446 88 324
64 343 -137
279 218 -735
602 105 -881
555 390 -378
79 209 -946
171 573 545
571 547 -893
792 188 -757
727 163 -918
591 305 -794
390 787 -878
481 403 915
433 259 -24
587 644 -374
501 533 -534
734 109 -84
83 458 554
217 449 765
469 348 -466
546 106 -482
136 634 153
435 409 -460
335 35 -621
514 706 -666
261 150 863
440 117 145
210 263 43
77 34 -572
348 187 697
703 148 685
518 476 -249
166 129 644
386 262 -110
726 98 367
651 247 -366
547 239 -780
77 91 244
147 146 814
23 405 -657
503 253 -791
312 374 -537
719 321 324
8 500 -857
180 57 -371
768 123 -211
521 459 997
644 223 803
558 88 -745
768 349 935
767 597 149
445 50 803
31 128 -224
611 313 730
150 527 -624
173 224 -402
299 571 774
487 580 -570
723 372 373
396 89 -24
670 382 -602
136 591 -120
272 796 -392
294 711 139
481 351 957
640 424 -981
51 227 658
779 302 -356
372 693 -522
12 619 185
271 395 -309
439 195 496
90 461 -511
409 161 771
278 393 530
382 107 639
404 307 72
717 361 -767
426 297 -779
47 400 969
166 653 -697
160 568 135
305 604 -912
53 424 -619
776 223 206
203 292 241
38 148 -15
84 189 434
770 20 -854
252 258 -721
501 355 851
275 244 -406
655 94 -640
100 782 -716
235 273 -260
487 801 -773
387 424 -611
340 714 17
644 685 -533
308 90 -452
238 677 681
310 602 -732
591 256 -378
350 10 -569
668 204 668
73 248 -208
731 507 288
175 488 218
366 338 756
267 220 -474
53 732 -837
212 373 136
128 250 751
458 624 739
451 285 201
396 548 743
403 280 -52
697 154 -108
568 327 -505
187 346 -216
780 428 433
639 387 605
683 584 943
525 299 -763
459 414 779
318 239 56
478 664 754
494 718 -830
552 715 -695
700 651 -596
528 463 -745
800 753 951
510 760 -670
171 469 -535
380 238 664
565 457 312
409 72 6
402 227 -890
158 107 -439
569 648 245
53 609 403
669 270 909
707 512 -587
110 456 -672
622 301 -192
244 598 -972
65 586 755
336 427 659
38 795 504
64 770 -418
277 739 -563
668 685 633
371 480 -793
612 561 -390
539 57 -181
751 451 -727
440 233 -917
794 27 423
372 516 379
470 104 -582
185 589 848
717 748 807
749 522 247
233 730 232
705 265 -598
469 665 -796
403 800 -336
121 644 -911
487 75 598
352 521 -528
231 558 -727
623 516 99
433 570 910
797 713 383
738 562 401
255 76 974
200 803 -236
688 100 -442
608 227 -467
586 137 -885
740 230 -327
88 513 -741
209 254 -839
83 533 -834
508 467 419
679 804 -330
713 420 435
379 150 290
495 176 350
250 182 942
619 717 -501
417 614 682
71 137 942
790 760 840
764 182 -946
188 177 -254
787 589 606
385 526 -151
8 630 552
305 449 -99
641 156 895
93 76 -948
516 264 766
556 582 -315
137 417 -766
145 37 -606
438 801 633
757 13 -337
283 456 -451
425 303 -913
120 464 -540
690 785 585
530 665 396
258 649 -584
382 11 -371
613 226 559
393 586 -363
49 190 799
366 549 -812
545 276 -521
779 260 147
478 354 -991
412 269 741
179 185 964
106 711 785
508 621 -733
692 390 -185
13 213 -254
388 523 -201
404 423 -923
525 384 843
203 727 -603
656 411 265
337 111 -873
788 263 620
656 188 767
175 76 -976
80 556 533
54 70 -298
168 235 -744
179 503 -948
510 246 -397
283 272 671
544 574 -501
558 581 -649
422 482 193
724 254 880
14 13 14
592 235 -514
198 687 -600
611 649 -593
401 582 927
49 290 453
348 395 -110
443 748 -954
563 696 -632
374 14 -636
161 641 453
27 691 35
268 274 -91
482 84 -305
772 680 -397
257 401 -318
24 465 162
324 384 282
489 59 208
683 498 -476
348 720 -856
15 609 -770
708 650 -848
221 763 -719
711 573 824
295 340 623
429 529 -191
77 693 -878
518 167 -310
639 451 220
283 643 -377
90 598 723
66 328 -906
653 15 389
267 629 275
482 452 486
408 234 367
606 475 -107
9 535 -120
256 335 900
453 713 -541
517 640 -825
589 621 -64
279 607 -647
780 519 759
180 242 976
290 240 292
220 439 90
618 101 -132
795 24 -340
564 635 596
444 745 194
133 429 562
125 288 -699
77 94 202
696 186 297
427 777 872
488 248 441
289 668 -302
20 99 216
425 265 -409
351 92 567
47 699 604
395 621 -226
509 546 -24
249 772 -323
754 210 110
144 70 481
770 690 72
677 646 -518
728 418 622
433 669 867
521 77 960
505 672 384
394 779 710
329 442 388
52 35 471
301 306 -60
527 564 175
35 23 -621
376 224 -902
532 439 608
649 772 -776
405 763 -386
428 502 -11
670 226 136
399 527 447
560 338 721
435 227 -50
704 440 -801
168 424 170
173 778 -906
570 518 -90
54 462 -909
647 60 149
170 59 -714
625 289 -152
53 49 -675
540 123 73
533 214 -355
489 185 -19
393 176 601
556 680 531
530 33 109
801 421 -985
609 489 -377
586 554 963
149 326 -853
423 720 48
96 536 -856
547 365 -191
760 188 -374
553 295 344
233 224 -705
568 790 39
316 247 216
736 772 632
515 608 -422
53 170 205
31 216 852
737 684 640
442 395 337
430 611 -158
425 162 282
515 290 -990
49 616 -857
705 382 -724
563 397 -732
425 509 99
82 339 927
640 794 -389
474 702 342
658 491 -165
623 780 206
701 85 -60
112 174 -706
5 142 26
16 163 387
411 416 253
668 275 505
157 694 -282
343 10 869
599 253 661
593 28 695
566 318 184
517 725 567
627 760 949
699 730 374
315 656 323
112 763 221
226 12 -288
162 659 726
705 355 -478
558 653 438
12 132 35
376 31 -528
192 126 69
380 108 -114
474 164 -578
183 799 -676
231 211 291
799 33 -714
745 46 310
753 418 -827
294 343 295
168 85 -332
231 227 -697
115 520 -890
582 560 -115
564 519 -832
173 65 541
736 403 389
57 516 -564
406 224 -794
308 240 -985
497 431 354
683 152 -513
84 605 -139
80 230 761
819 997
67 562 -469
775 51 845
731 794 -836
164 675 -269
371 542 -300
615 280 -795
91 418 938
218 722 302
603 498 989
464 155 279
666 751 -924
255 616 -481
121 309 452
319 283 -795
735 743 348
192 163 -204
408 467 407
812 678 618
179 777 -911
503 482 -330
11 56 866
455 715 754
204 782 164
773 249 -379
162 421 999
443 786 -607
587 48 922
540 532 759
687 613 305
228 119 -914
786 446 99
98 600 -964
494 159 694
1 500 -449
446 580 429
626 596 -53
183 715 437
543 575 734
735 115 667
797 657 51
5 563 597
221 267 -367
612 77 47
527 361 14
158 3 748
557 709 512
766 314 -327
711 427 410
656 541 -446
323 403 -619
544 344 -787
94 143 -101
303 514 -1000
596 31 -369
635 586 248
192 6 -750
206 30 -755
159 642 973
713 434 -82
243 640 485
640 72 -829
202 2 154
773 555 154
492 132 -662
170 750 -875
247 373 487
467 741 253
628 303 -677
557 41 932
517 10 -460
33 154 180
7 194 271
334 797 -183
742 772 66
206 276 276
370 490 -138
191 583 45
573 664 -466
129 282 -490
818 199 -49
598 56 346
576 655 -436
152 637 876
123 365 -284
762 104 769
9 290 -653
123 263 -548
759 430 362
492 716 -688
682 798 543
372 88 -215
132 231 924
436 339 517
759 723 -649
96 79 773
646 271 -695
332 630 546
497 404 635
111 678 -197
353 567 423
404 636 -670
199 383 -766
379 20 3
17 748 -471
636 340 -493
701 473 -658
102 418 708
615 37 -418
415 714 -898
490 659 -319
376 614 -319
638 758 -375
655 575 897
528 263 -104
183 221 95
56 184 -4
79 349 -806
699 487 15
245 9 244
357 29 473
635 148 905
24 682 -219
385 253 566
182 797 7
731 94 478
410 779 -781
367 801 789
240 716 999
256 40 -485
720 621 -573
128 52 -203
671 639 581
284 309 -277
676 15 722
516 711 106
746 337 -919
484 249 -331
519 49 -340
274 405 -762
48 800 -743
20 709 456
801 614 211
447 388 408
762 273 531
246 299 -16
611 431 -845
619 405 152
771 102 496
197 698 308
638 731 505
580 751 385
795 412 -916
692 304 -969
209 34 227
319 275 517
814 231 307
418 422 -197
662 597 99
268 789 903
574 617 920
243 775 -292
775 87 -306
750 475 -666
46 627 -470
738 678 158
654 109 492
174 393 552
791 36 -122
203 44 -495
329 332 -207
747 675 607
496 193 982
404 500 258
635 249 -955
218 59 -353
20 94 968
109 342 -322
702 181 -21
275 106 -722
151 144 715
698 735 -618
665 776 818
281 506 -233
502 678 -309
778 704 414
525 520 783
564 439 -921
188 532 -357
354 238 156
799 762 -506
781 289 -427
773 428 280
50 389 -870
181 235 916
803 242 652
288 174 -892
33 785 -767
71 12 -322
193 25 -500
750 475 -799
339 171 151
40 316 552
159 189 825
349 319 -249
123 226 -907
703 758 756
568 159 595
727 531 680
26 423 952
479 117 255
23 114 148
121 404 -969
377 798 -940
283 724 -511
266 641 -222
257 585 -982
817 359 360
291 227 -504
789 501 -465
554 565 167
626 817 608
511 90 543
666 451 172
259 551 936
738 196 671
478 209 -177
634 711 -99
295 422 -293
445 573 -882
263 698 168
214 174 944
210 56 566
339 327 977
352 426 -676
297 267 -747
115 319 708
746 501 370
272 63 628
626 106 -826
428 715 200
443 757 205
616 51 -478
523 255 402
43 168 -454
466 696 618
584 583 -85
542 545 -986
219 62 779
816 554 -504
685 78 231
77 581 -308
21 751 278
697 170 -96
153 804 -839
744 123 124
221 559 68
754 155 253
151 598 -230
578 647 -954
752 228 -30
140 418 -361
160 28 -526
492 61 -392
231 343 -58
715 179 -236
523 170 -90
286 658 -716
303 40 85
570 487 775
424 309 -313
550 6 -639
174 246 290
395 217 18
535 681 455
466 722 -80
759 703 707
205 382 64
577 422 -311
653 238 602
799 94 523
804 80 955
276 659 -789
653 763 360
635 318 -428
515 790 -833
771 442 77
128 502 776
366 184 565
432 221 140
674 713 619
580 121 -955
776 773 867
260 109 886
300 753 144
378 284 -593
728 390 867
591 485 75
515 398 -249
380 175 210
573 173 486
3 597 64
703 254 -395
694 263 104
112 482 226
735 232 302
613 378 251
98 671 533
523 634 734
613 737 678
306 334 910
375 208 543
69 15 227
574 202 490
515 330 -861
354 17 -992
233 486 824
616 441 -661
81 195 134
402 103 174
780 715 -334
34 133 790
537 218 -361
497 355 394
545 127 171
380 317 765
270 486 446
76 695 190
674 191 -837
296 232 967
718 54 -620
336 34 236
10 270 -133
309 396 681
747 733 939
487 427 -296
70 373 722
92 292 -660
362 611 -451
303 618 -242
605 18 818
110 572 88
367 432 -185
495 461 -51
339 216 0
664 481 -753
399 162 955
339 178 -314
61 795 536
618 66 -568
145 498 -40
471 585 660
130 165 -268
533 638 -115
698 526 75
779 149 241
81 108 -569
367 100 -344
537 706 -956
418 374 -628
183 277 -379
289 393 488
39 215 -953
545 372 -185
25 610 -868
756 812 -716
211 602 464
635 806 -593
283 690 162
377 666 -841
756 357 404
463 788 370
594 106 -275
302 450 -941
93 711 324
522 282 -367
155 789 735
81 362 -533
160 256 206
511 276 416
668 44 -422
265 705 984
690 285 168
188 583 43
143 434 -880
192 263 -237
250 715 -712
706 552 888
505 541 -737
71 20 -840
252 71 166
270 812 526
240 784 -266
270 106 -239
488 600 227
11 663 959
312 295 358
442 198 -288
239 183 -83
304 554 155
683 785 -870
340 775 -42
304 800 -292
25 149 354
158 63 -576
439 502 -231
321 723 614
806 108 317
700 517 -34
651 695 905
551 805 -916
581 107 841
80 94 -859
46 244 155
680 463 -325
225 805 497
7 232 231
222 185 992
139 539 -640
297 803 887
365 429 -398
104 467 9
779 491 -824
265 296 -963
211 572 976
501 549 834
272 357 503
39 261 385
6 275 -11
596 333 -172
16 527 -496
397 614 -902
173 556 -564
2 525 -201
7 752 246
774 809 -797
596 515 957
806 567 -159
360 574 -680
667 60 870
348 108 -861
111 309 -745
699 684 7
77 548 -324
212 232 -874
289 568 -604
306 117 -492
27 520 853
811 711 -655
608 817 -30
694 65 -796
479 450 -322
630 362 59
75 325 361
12 130 -705
373 649 -454
46 605 -773
700 362 662
724 593 300
649 340 -313
569 769 -441
647 751 -127
717 369 665
364 805 114
22 793 290
634 428 28
384 445 152
700 453 -85
765 621 793
552 191 906
696 88 268
601 626 624
495 818 -903
66 523 792
459 64 185
786 806 692
793 656 454
139 522 -967
118 81 995
203 25 271
784 711 137
750 611 341
641 62 -923
262 8 331
107 442 -643
427 85 -666
311 793 200
147 162 -52
103 301 19
489 214 951
806 512 -273
510 146 496
89 524 -248
614 797 -46
60 131 -635
569 609 -636
250 216 483
449 460 -269
335 305 703
242 808 228
515 208 45
240 155 -775
209 786 -742
698 619 -395
598 100 282
692 460 -823
315 313 -850
556 366 318
123 499 292
142 503 585
601 427 -387
541 385 -671
70 254 303
329 732 -911
304 104 226
207 355 -831
247 340 701
508 150 752
340 746 -691
379 569 -656
597 302 -947
94 664 -509
106 397 277
190 139 261
110 634 -61
538 474 -670
524 597 568
656 168 945
403 640 588
776 4 -183
82 413 575
72 470 936
92 452 60
730 594 598
440 428 -595
414 197 368
448 766 -780
327 518 -623
721 538 -446
271 381 683
262 5 -594
335 193 630
765 95 606
374 139 872
533 769 -882
85 652 60
309 785 -498
173 441 887
128 694 930
114 585 120
506 579 849
360 25 -983
491 156 -521
486 652 360
625 576 -303
68 78 -87
102 17 717
486 39 -848
334 247 -233
490 547 829
114 337 494
783 702 543
190 516 -439
131 160 -157
731 613 458
301 269 -490
739 425 362
27 180 503
65 377 -45
124 61 -2
229 13 972
140 473 808
443 594 576
543 148 -146
402 114 99
83 638 -383
689 508 971
592 417 -310
634 164 -189
632 801 -105
302 328 -697
734 92 -792
617 357 -513
714 757 -29
611 436 -858
670 339 784
657 131 642
35 344 -798
13 778 604
127 139 -862
495 786 -869
805 256 -622
775 255 154
492 279 906
22 539 -354
125 6 -990
790 385 546
113 811 -759
193 465 685
209 264 -433
302 312 -197
779 230 359
573 153 434
720 562 -489
172 413 976
438 570 -345
652 410 -102
361 42 721
274 87 -919
169 367 797
84 413 -635
692 31 -15
49 172 399
637 416 30
504 729 781
490 517 -911
420 159 -581
637 109 -681
138 309 507
151 196 955
365 142 62
521 174 399
343 66 943
62 91 208
786 529 872
801 462 -327
553 530 -309
98 377 -573
453 722 903
670 671 -860
94 592 -322
777 514 -410
137 750 -111
577 787 499
546 187 943
494 16 753
665 182 -408
561 264 -597
557 103 381
411 44 -176
427 431 254
573 144 220
294 797 -833
577 79 -476
446 47 937
62 567 -49
81 401 -502
352 342 -427
729 67 480
638 207 330
566 292 -794
644 159 -515
119 400 -497
86 523 106
326 30 -293
105 584 123
794 334 918
101 192 52
787 810 129
749 262 389
424 191 277
265 756 -460
448 62 -68
254 440 -962
196 52 314
61 631 267
34 481 -593
221 43 69
220 109 -355
622 653 773
354 179 261
386 86 -473
149 429 974
343 550 -780
361 317 754
108 217 671
506 176 -244
779 192 271
285 183 114
327 726 512
127 298 -808
34 303 -931
202 537 229
767 52 578
442 501 418
761 56 271
90 752 623
258 660 -312
104 290 -391
312 814 -698
210 705 584
708 812 556
181 454 -443
97 609 -400
167 454 731
493 292 565
407 621 -140
430 772 807
524 265 -962
263 723 -771
206 369 -820
265 748 410
501 391 60
717 798 -399
779 157 -629
584 109 -29
537 588 -456
135 34 922
97 284 643
126 717 -724
275 24 -271
584 284 75
154 570 -364
518 480 887
331 594 -177
698 85 -82
440 124 274
739 460 403
214 297 420
395 423 -609
34 201 421
136 70 815
501 469 -960
235 472 -770
356 653 -886
716 21 682
414 274 319
354 355 859
62 436 616
631 769 -169
381 282 790
450 96 -611
563 231 194
740 569 818
208 118 -392
179 774 -539
755 23 -913
805 314 33
420 793 -952
21 582 -480
537 367 572
306 393 536
467 296 -147
616 394 193
48 598 -774
40 29 -424
559 193 -834
57 74 -481
68 705 650
127 195 -351
147 580 -280
102 92 -385
507 102 -65
803 781 -819
470 197 -790
286 206 137
609 14 -269
416 110 86
682 764 552
211 29 -61
385 794 -362
180 748 -738
377 219 -112
511 212 606
570 184 -389
293 638 676
564 623 -976
641 29 -51
680 88 651
733 421 -608
660 576 32
762 603 311
70 55 -619
416 304 -800
7 319 717
6 815 357
684 374 504
575 196 -538
39 376 905
98 613 -498
58 197 -437
151 794 -712
799 348 973
675 450 324
560 50 934
524 664 118
753 304 230
658 282 -846
558 636 -958
253 556 934
678 704 326
226 45 587
772 743 701
208 58 111
300 359 -225
507 542 -716
347 500 829
180 695 -822
123 224 -153
270 99 70
772 583 -775
271 449 225
25 532 -634
267 393 127
142 208 -810
745 788 403
700 203 -278
165 177 -812
112 634 539
696 615 55
710 32 6
621 146 -550
522 399 656
756 41 87
411 630 279
120 527 174
703 507 -966
382 778 395
534 243 961
800 587 200
269 637 311
234 358 -128
465 188 672
428 317 596
117 48 861
320 528 871
515 19 -410
340 496 204
807 357 -126
322 484 -609
46 502 -419
498 319 -350
286 503 -200
63 292 451
750 660 -609
564 52 823
350 590 751
428 49 878
673 152 706
788 560 270
197 300 356
539 312 956
382 456 398
381 208 854
241 636 656
543 509 -861
759 497 -800
57 606 -533
66 247 794
401 464 -589
556 673 -995
327 357 408
643 723 -36
312 239 890
686 81 592
374 372 -201
334 625 -286
380 223 -331
106 456 67
67 148 -928
803 186 -830
126 474 -840
322 593 -600
619 515 -44
324 715 -309
456 557 -683
196 168 428
171 352 -981
673 754 421
201 1 -922
738 562 952
444 127 -369
417 69 -49
4 759 -635
812 89 273
188 710 -352
537 634 336
396 118 -988
347 29 -490
331 520 665
523 158 689
123 444 794
531 160 -324
229 752 336
143 495 838
719 84 534
735 228 338
732 627 423
104 770 -863
324 788 -616
327 764 -927
443 679 -580
316 554 478
664 408 -765
816 797 668
376 435 310
511 330 293
259 341 177
112 149 283
587 217 -614
299 74 321
28 208 84
241 464 -386
56 181 -317
272 714 559
141 253 987
804 326 -97
481 30 674
468 300 739
44 338 -874
91 259 -578
469 79 -318
255 420 -407
656 449 -647
226 443 908
539 366 -983
585 226 -100
451 372 -999
132 335 305
627 456 554
477 488 -429
52 593 -969
152 306 -359
602 49 -247
528 686 -654
304 554 -93
599 473 -447
165 181 975
642 75 856
379 527 -462
651 434 715
26 338 -437
155 674 -919
795 494 251
283 587 -342
384 780 -621
690 181 -211
460 549 454
802 620 -798
335 195 -922
273 395 -43
64 625 -447
118 439 -617
789 576 624
167 412 -997
289 219 -595
247 818 -98
127 547 -503
325 290 -441
207 113 -327
366 663 341
608 268 780
494 170 -159
626 329 998
172 746 261
525 815 40
103 481 581
246 785 651
693 187 192
377 139 -686
361 317 288
806 647 -581
352 436 -709
430 607 459
27 618 -818
106 141 582
550 679 -874
767 411 491
450 41 -709
451 242 987
614 320 -535
216 502 -974
353 773 211
348 610 14
481 498 162
363 28 -494
197 139 -538
402 153 701
389 815 921
222 634 834
756 247 398
409 781 158
400 256 -618
601 517 764
195 387 204
439 226 5
721 605 566
516 766 -624
339 43 -327
237 521 114
550 136 -209
345 90 -716
14 380 -580
286 642 -523
351 49 274
186 23 -305
344 819 -60
399 391 652
900 994
150 335 374
189 394 630
143 568 179
769 732 888
803 476 48
642 670 -425
138 197 148
644 406 -383
221 189 -941
804 355 -849
636 694 -674
269 254 -482
332 797 172
577 739 886
792 326 634
375 636 -666
467 112 -236
146 870 -20
536 493 -286
247 768 575
732 685 -374
135 858 384
486 454 678
861 746 783
181 514 -410
384 559 275
294 350 -657
483 617 621
763 662 8
521 47 -289
645 807 -262
723 164 -947
853 873 -485
717 126 430
161 724 34
139 423 -137
736 439 991
293 523 -524
706 726 234
400 801 826
344 681 -943
434 411 883
223 204 29
356 379 764
332 615 873
48 401 411
650 245 -413
739 587 193
792 788 -128
347 371 836
857 114 -691
690 878 -444
310 612 935
824 577 -272
350 856 -594
85 284 -380
396 193 202
751 44 427
372 384 377
106 325 777
693 677 349
305 850 451
360 703 -651
255 146 -844
176 769 56
524 822 -569
876 164 475
597 441 -543
437 127 350
728 567 -778
550 488 444
87 577 -467
679 596 -131
653 204 625
375 425 -519
206 680 -106
341 40 -616
685 465 351
55 762 95
316 576 -198
453 524 -720
344 622 -894
810 376 -912
403 792 595
67 800 -46
58 881 -687
419 298 -293
454 739 -720
713 570 -397
208 693 567
461 426 -250
408 822 -932
42 282 427
50 564 391
683 215 -207
553 863 -159
777 812 543
255 184 611
78 604 475
440 635 -185
784 336 -589
308 141 -445
291 394 899
690 479 720
564 502 -186
168 41 166
873 573 769
675 275 -5
650 123 -975
799 92 -233
105 224 356
712 261 -497
181 159 23
332 214 76
863 474 -654
666 38 -790
821 637 874
69 132 -401
252 532 846
574 283 -17
521 416 -852
172 793 -409
645 861 -781
407 726 100
637 417 -667
2 531 -662
73 595 -860
162 283 -154
596 85 -976
197 616 -503
730 863 -444
164 486 -94
189 382 593
607 129 -373
303 416 555
608 73 -544
199 427 -472
775 76 -580
758 695 268
723 63 -742
31 43 451
747 351 20
262 720 493
818 654 -140
315 186 -336
591 558 548
850 643 -167
47 836 915
669 818 93
298 473 -42
701 676 62
529 513 62
493 531 -270
170 187 -132
849 848 692
484 711 -333
590 516 950
196 176 -413
659 784 363
777 818 -942
156 695 -973
291 282 -328
791 617 -279
523 840 -682
894 638 864
455 156 -505
120 832 -662
360 13 735
566 760 -928
675 715 146
431 302 391
81 29 33
25 601 386
889 359 -694
185 140 270
133 438 -841
93 166 -851
67 819 562
158 563 -374
98 830 846
352 166 802
1 663 -314
67 38 541
804 758 358
220 831 396
205 708 25
57 249 227
621 174 591
866 706 595
886 552 -684
836 446 -37
380 648 458
465 294 198
587 270 176
883 390 233
784 858 27
342 398 22
892 667 -407
702 615 358
93 409 -747
792 570 -187
843 30 831
370 398 -812
7 286 273
669 350 150
600 420 126
773 670 291
422 652 -21
694 457 695
144 574 788
407 341 351
529 45 -338
852 786 177
414 794 871
556 872 -796
192 274 668
611 247 -10
654 704 -359
148 280 -524
402 471 296
142 843 21
608 480 791
463 204 -865
873 633 -228
343 188 476
165 228 17
357 507 -12
654 139 -589
864 547 -330
440 712 -972
666 843 294
540 152 18
129 176 585
608 189 -727
350 727 550
366 554 537
785 320 -903
172 627 372
24 438 225
658 719 317
433 781 -299
424 75 -107
231 862 396
732 16 744
820 614 -263
800 369 439
26 852 293
539 309 -410
752 325 98
257 743 350
210 135 -933
460 70 -93
191 6 153
537 726 -510
804 681 209
586 663 -59
807 335 -136
574 675 542
706 287 -669
15 563 127
249 538 683
552 802 997
245 480 141
398 191 -162
137 890 849
714 867 979
244 384 -704
113 419 -403
265 614 -534
510 74 351
714 510 131
317 608 -750
745 144 684
698 301 751
832 423 164
872 713 126
644 487 825
576 187 496
171 823 -387
672 494 827
512 197 217
528 358 -328
57 874 544
559 57 -285
495 188 -164
527 705 593
437 112 -223
827 6 -21
40 167 965
225 499 -483
309 162 572
461 111 800
538 868 181
823 796 -183
767 502 -302
716 872 389
60 680 811
689 510 -87
106 54 746
73 654 -267
479 511 487
402 76 -659
344 157 -284
191 613 -404
783 605 -559
734 67 973
351 663 28
95 439 -904
558 83 -516
6 865 569
344 751 -748
723 785 62
461 832 883
759 718 619
135 27 498
882 114 -668
501 475 512
543 859 -267
191 261 960
322 461 -636
33 28 -529
619 633 -890
578 214 770
378 472 677
770 646 -508
564 603 -956
554 402 -846
591 561 -478
25 761 870
95 692 790
831 77 815
900 508 -413
797 399 452
419 61 98
288 557 -598
520 554 981
442 269 -416
661 88 703
321 787 -22
873 218 -89
12 422 -759
380 561 -133
24 193 350
851 559 888
210 572 215
747 899 820
255 420 -912
649 312 -399
711 63 -899
403 6 917
720 263 -321
758 346 -280
678 359 596
627 41 -895
831 15 379
657 881 355
446 211 776
548 454 -971
684 244 -789
462 312 -815
148 752 -151
277 735 -225
143 15 223
361 198 525
315 404 -419
13 113 758
313 123 830
221 322 -692
887 360 833
561 368 -938
265 792 -455
193 601 443
879 366 -283
819 303 747
404 482 741
720 514 447
789 618 444
234 459 656
515 880 675
663 511 -704
400 575 363
785 56 -551
443 789 538
534 566 -942
159 68 -249
688 882 978
873 626 -452
504 848 700
243 211 859
260 442 917
650 305 -217
831 309 152
386 313 -440
719 761 -709
445 323 168
375 358 -94
197 725 844
315 647 568
318 672 -940
538 756 909
166 181 -927
702 765 40
571 599 -439
232 314 -903
357 599 -936
531 23 512
294 428 377
534 761 422
276 273 -178
719 300 -898
527 727 -836
594 740 797
424 769 -363
864 876 -694
215 307 900
154 224 -903
370 629 939
806 353 -804
587 225 477
774 47 -310
134 312 308
247 740 690
221 81 -852
832 784 895
342 98 764
174 479 906
494 492 512
872 725 -353
639 39 -122
637 549 -825
355 578 -415
377 646 -914
557 13 201
815 710 -380
166 675 325
503 587 430
601 195 943
796 301 -569
78 555 867
297 20 921
385 660 -440
594 387 984
384 202 218
403 505 -635
840 454 -382
6 649 174
746 769 549
92 483 312
37 65 -691
732 216 636
842 462 -431
627 793 103
609 136 933
722 392 704
375 11 -186
500 613 -526
311 403 244
831 420 -450
683 443 -732
498 333 151
370 620 280
767 509 813
647 845 23
272 83 -219
751 188 903
768 816 21
502 349 354
478 299 166
577 608 -385
721 422 -16
139 890 -959
381 590 -419
193 374 916
303 302 21
190 121 327
235 823 -83
748 567 86
790 819 -21
882 615 104
86 105 -214
860 501 218
124 785 -148
399 721 -243
535 171 -106
250 512 -326
540 557 -14
624 675 474
421 30 -537
715 120 37
230 595 105
838 846 75
308 509 -683
124 65 -584
597 65 455
164 255 -973
557 655 648
105 92 16
468 526 -822
380 502 756
234 693 -48
214 272 697
846 231 -205
438 514 425
500 192 351
867 633 -748
76 464 -214
676 474 194
645 851 -795
243 185 362
645 689 -840
476 288 -599
2 581 -173
888 105 -977
518 732 866
650 781 -757
438 812 112
775 344 872
899 460 -570
806 653 999
743 111 -868
476 618 -105
28 48 169
863 638 -483
259 459 860
366 748 -527
44 430 -958
525 344 -601
71 221 -254
764 618 -793
131 869 585
429 450 -404
196 355 872
216 380 -415
422 786 -503
45 53 415
168 683 -910
171 293 -161
367 439 266
86 151 732
304 71 873
365 840 -524
717 863 -125
186 433 295
353 537 -325
851 396 525
865 627 -337
52 842 226
882 298 -434
405 257 -740
598 654 -970
292 36 963
774 281 419
698 422 -946
870 483 -381
253 299 85
483 202 289
895 281 636
152 809 -435
176 230 -95
674 727 498
168 113 -543
18 466 772
717 221 597
255 708 512
158 415 -871
714 287 -661
548 611 -724
301 223 46
888 151 926
378 140 -979
242 319 662
715 716 -339
772 702 287
847 165 423
536 511 -453
449 466 -866
674 852 946
175 798 -669
609 52 -551
291 578 -47
349 708 -112
336 826 -129
672 357 68
742 253 -277
224 300 519
39 579 710
868 800 -735
400 676 690
12 51 -405
569 376 902
526 343 -835
55 388 -144
244 486 602
167 528 -857
38 98 -697
493 707 732
614 200 -810
411 516 527
9 118 -962
342 751 711
677 207 -897
137 570 832
119 473 -265
200 511 -148
887 738 -996
660 823 621
480 564 757
309 713 465
48 438 -234
283 100 845
366 133 574
336 739 -971
601 462 -520
844 326 9
193 779 -388
507 279 71
140 414 -951
822 191 751
2 519 805
336 679 90
515 442 -200
736 210 -368
427 82 484
883 738 -770
479 147 56
743 394 -807
192 470 480
755 666 -626
198 857 -837
885 556 -230
568 227 373
223 131 -853
454 335 -959
224 394 770
618 478 -803
700 709 -359
243 818 -796
208 541 -887
134 430 87
130 399 -5
179 30 759
276 547 259
544 601 -216
145 400 197
799 467 -495
864 685 -777
415 514 476
846 114 -184
764 255 922
248 813 -717
817 832 737
23 425 -367
623 465 915
736 840 776
384 39 -885
172 96 -392
836 804 466
371 820 851
98 665 -262
102 721 -535
218 887 -69
683 88 -307
830 866 -172
364 299 -972
85 130 262
198 816 -628
820 805 -676
307 751 -322
763 583 631
531 685 292
369 67 -594
236 776 -317
192 425 -16
490 434 452
409 475 -183
684 117 -116
494 277 -742
37 795 -152
609 525 755
