17
858 1996
404 372 228
107 686 134
282 123 98
229 260 454
356 23 46
639 642 332
210 674 644
292 373 910
301 815 979
819 314 713
444 88 185
474 730 163
518 138 800
43 203 828
544 62 407
48 260 450
533 146 676
153 701 126
659 60 999
327 174 644
529 263 31
301 658 162
273 40 478
609 117 823
680 756 235
489 57 242
300 399 929
498 81 989
700 427 763
50 354 848
564 447 362
22 233 997
151 61 579
494 88 389
455 366 307
513 563 148
199 89 132
157 390 150
689 685 99
741 361 902
551 537 800
351 435 845
126 815 817
277 831 979
577 785 761
592 148 391
547 31 217
579 648 232
136 399 153
31 759 642
187 143 651
538 205 226
353 156 919
541 233 285
451 522 743
245 103 605
243 452 707
636 721 9
325 230 993
567 446 790
563 365 110
323 171 837
568 449 97
130 672 665
710 109 203
126 676 261
685 332 716
773 147 466
683 337 789
408 359 296
251 273 292
265 656 520
680 756 773
49 427 900
737 24 464
684 488 20
146 210 980
811 550 328
243 130 487
560 293 399
394 437 264
508 62 521
804 59 525
593 706 71
551 714 863
56 700 684
143 44 788
141 344 210
367 410 761
185 102 158
371 704 182
252 760 424
672 758 628
595 373 907
421 590 165
17 105 197
281 629 926
455 57 890
97 584 69
578 497 32
224 781 159
230 739 490
762 480 829
765 542 481
737 117 130
122 730 885
382 514 887
154 448 906
164 207 231
87 339 821
392 194 92
440 288 676
655 328 421
512 7 559
813 541 85
105 200 945
700 250 44
171 5 920
189 223 917
194 646 3
122 201 933
614 21 620
373 745 490
406 227 214
630 500 551
173 744 478
153 440 748
657 541 544
506 449 844
18 819 618
759 686 256
85 552 682
767 722 956
6 522 486
197 764 107
416 314 806
153 606 8
66 520 798
162 94 333
803 619 700
137 823 912
63 365 175
436 582 38
368 539 326
674 783 964
364 286 296
197 407 561
435 709 425
225 309 894
225 514 675
510 325 719
499 678 336
458 484 704
688 13 802
653 520 379
826 496 92
821 292 167
680 722 93
601 390 898
411 519 912
533 148 552
670 181 66
372 223 257
384 140 419
824 629 213
785 710 267
643 516 622
801 611 662
308 679 381
227 239 212
158 757 986
697 535 675
831 351 994
364 87 936
612 409 886
422 354 63
30 47 387
825 605 240
274 401 129
757 423 629
512 252 124
801 681 492
739 123 731
755 450 747
262 246 619
258 307 441
763 258 576
503 264 11
368 664 267
184 107 168
826 281 505
309 702 795
2 755 870
295 264 884
36 63 818
791 765 719
634 513 193
333 38 269
597 221 675
617 237 281
655 648 428
768 802 438
589 35 628
537 657 90
230 130 142
381 636 834
746 258 900
510 181 455
93 321 313
180 223 785
547 607 317
702 683 973
737 655 384
276 286 35
587 494 767
551 193 928
445 28 142
434 721 463
231 485 643
83 102 223
324 662 561
807 473 374
519 285 947
567 87 218
101 468 888
121 718 740
67 335 20
385 75 543
396 534 788
56 759 712
47 257 463
118 196 343
113 828 464
125 783 196
118 368 240
20 378 426
653 690 880
350 434 597
69 391 41
550 478 743
515 241 668
630 45 473
62 138 243
395 521 655
745 828 253
657 473 995
195 272 305
821 743 666
324 647 178
736 520 99
707 423 808
296 314 398
699 94 986
26 654 452
676 306 121
555 351 696
270 133 338
774 69 643
156 590 500
288 426 283
305 202 513
232 815 524
326 386 625
506 198 285
669 660 175
234 695 574
259 349 691
513 208 319
477 487 468
666 613 117
130 303 881
803 654 705
106 768 347
150 383 8
104 251 274
327 523 609
685 88 781
107 556 758
678 388 804
693 368 616
554 675 590
666 364 609
223 627 364
401 593 148
708 169 350
416 49 392
390 456 111
8 218 182
464 814 163
84 606 581
830 57 908
585 394 727
211 818 272
165 44 874
72 149 314
67 327 772
348 172 809
40 683 966
81 40 152
529 669 106
698 218 751
444 518 950
636 247 254
343 168 224
773 794 977
188 591 737
70 167 6
330 55 177
82 817 645
223 617 366
146 478 819
735 792 669
643 222 597
154 287 337
593 37 861
8 676 49
479 703 364
507 175 541
496 321 926
630 497 622
99 625 220
687 354 366
633 791 453
404 809 357
539 239 395
331 695 734
235 780 510
439 744 336
65 227 286
727 787 717
132 479 230
56 157 692
563 724 363
656 651 73
540 766 358
305 587 993
81 67 36
49 490 273
599 136 267
180 584 438
733 488 468
417 103 471
232 263 741
746 322 892
282 45 967
27 489 842
47 234 863
769 271 988
426 237 87
293 108 382
46 769 633
128 308 346
610 377 112
430 24 589
256 159 660
466 1 681
199 204 78
769 62 631
55 186 670
484 642 216
608 356 217
464 737 593
599 794 534
223 752 106
292 587 251
525 754 870
112 365 795
321 589 856
460 581 959
278 466 571
734 726 953
629 263 270
653 427 396
175 387 737
762 693 786
701 408 449
540 389 302
831 826 353
759 797 137
554 203 606
9 785 898
3 96 998
589 159 817
762 614 7
144 82 925
487 644 403
342 400 256
695 543 225
331 304 940
780 362 356
560 639 368
666 604 610
63 284 436
15 40 806
132 299 437
720 736 547
372 462 257
690 374 922
163 62 281
367 514 35
53 441 269
477 733 630
695 738 372
555 80 516
445 697 131
573 738 680
500 33 950
455 162 631
205 582 655
704 723 6
275 489 422
139 601 16
90 336 183
610 666 98
517 205 180
654 237 924
13 653 440
84 264 988
358 219 953
347 418 287
307 684 19
269 704 840
426 545 539
21 772 647
372 28 254
108 151 933
445 220 596
281 106 619
413 194 694
40 427 567
608 308 255
604 456 38
226 57 682
260 137 829
722 21 18
600 61 314
774 120 565
521 103 35
392 137 404
643 323 810
37 260 32
315 25 573
208 248 575
247 258 121
84 765 395
106 201 223
664 78 770
713 512 149
257 290 228
84 786 859
346 411 407
50 512 459
42 3 89
674 767 441
407 681 250
136 699 102
612 406 290
618 619 963
421 644 982
219 239 517
440 198 783
723 821 240
461 269 261
487 693 727
11 323 268
265 244 714
785 548 708
760 564 410
230 747 661
55 227 661
51 462 791
41 612 973
243 503 177
802 365 439
102 600 861
532 634 686
683 19 99
239 227 93
287 513 707
140 104 603
630 65 591
575 441 906
792 503 175
14 152 227
1 664 972
199 422 204
228 197 797
192 265 640
167 53 704
160 637 264
424 674 809
141 344 337
127 236 667
261 806 47
86 654 334
401 340 256
208 484 433
66 829 52
405 533 385
666 277 341
470 522 339
65 776 851
90 300 277
201 202 939
39 484 914
528 700 805
373 818 247
646 687 718
67 606 81
358 592 233
87 466 257
381 808 264
803 79 901
124 128 319
536 819 732
462 165 622
472 452 846
583 641 104
92 146 759
519 819 16
807 410 479
467 481 440
252 672 927
749 393 143
318 717 243
641 475 655
321 487 694
65 675 435
650 463 575
41 311 850
226 647 645
797 829 707
240 130 956
364 623 816
39 56 573
442 346 974
250 394 99
748 708 683
67 79 939
720 105 267
218 573 429
398 568 663
550 4 920
429 764 954
633 268 865
384 111 77
16 86 829
211 659 50
795 105 421
318 200 529
299 683 757
809 539 366
353 617 719
689 722 909
92 754 78
273 403 742
763 485 91
777 643 806
483 257 306
249 402 573
216 159 334
282 178 916
773 43 677
412 831 224
94 263 477
459 542 271
363 574 585
189 416 410
759 220 978
731 323 208
60 547 898
19 407 573
604 154 254
631 225 672
167 45 531
131 646 828
321 265 430
669 657 137
79 698 948
493 734 949
535 619 915
409 616 836
753 270 382
691 808 489
212 389 867
5 697 463
336 343 318
77 831 385
247 263 741
823 689 452
682 773 882
157 627 324
346 111 240
754 66 815
55 475 215
341 196 242
219 222 954
215 270 477
662 160 635
323 398 304
532 322 800
389 665 752
610 489 530
279 220 599
344 69 977
749 815 565
620 179 171
268 176 229
447 184 852
629 403 654
522 484 837
234 150 527
699 127 75
18 596 284
371 195 653
593 630 118
543 269 358
494 265 7
158 608 387
350 554 158
159 227 213
210 352 746
741 38 412
531 167 113
45 729 38
350 123 665
676 392 324
318 93 789
158 246 817
708 249 59
794 821 508
576 378 911
302 636 479
234 712 109
814 160 350
117 755 246
774 103 445
117 263 898
803 377 357
279 659 286
714 253 949
127 230 348
806 187 289
416 598 864
364 92 618
763 182 598
528 30 595
372 569 529
701 542 596
260 19 605
231 204 816
306 752 760
541 425 457
244 446 491
270 570 392
108 60 745
115 253 935
825 775 368
619 109 660
24 265 438
404 715 170
687 509 173
211 293 206
312 449 772
313 18 478
688 79 869
625 231 395
663 281 628
482 251 794
573 54 754
735 439 828
174 492 649
353 783 473
699 163 504
533 10 292
177 667 512
765 709 493
637 241 984
320 354 853
342 553 835
231 570 467
16 518 126
398 755 74
630 480 927
687 401 541
172 85 930
483 746 258
383 469 834
742 674 877
148 562 977
789 62 367
759 772 450
791 808 153
784 276 817
377 267 75
485 309 979
176 677 892
507 534 425
543 577 591
88 658 130
163 557 675
56 303 584
201 312 890
1 545 235
443 288 832
85 484 829
732 458 119
767 167 902
15 189 377
11 514 502
161 599 836
624 117 958
713 74 721
516 140 605
419 55 14
171 485 834
716 527 455
749 169 825
273 28 825
513 555 466
564 53 596
827 689 190
787 615 93
491 293 957
268 791 958
236 429 960
510 459 294
294 525 903
684 52 600
800 220 645
337 646 373
165 514 328
546 802 65
743 156 550
24 623 389
224 630 991
677 652 925
544 33 829
23 615 242
85 547 610
459 151 939
239 110 468
754 144 385
653 774 265
819 294 249
685 765 745
638 784 818
785 416 795
708 509 944
666 540 496
535 618 552
410 102 986
128 180 655
631 377 977
672 75 978
144 422 707
356 98 288
253 285 782
804 759 454
267 543 530
150 684 480
51 9 660
374 30 217
449 209 728
670 358 487
31 176 390
206 778 439
290 37 269
423 559 107
552 123 433
101 615 951
147 590 420
492 102 792
43 209 172
83 363 549
10 347 819
220 787 848
83 399 817
307 587 890
548 557 798
764 62 389
468 314 904
721 196 388
831 38 259
384 258 205
150 105 295
192 687 734
408 179 742
678 737 657
32 228 190
308 695 561
303 278 323
290 432 825
493 713 540
478 430 123
543 456 708
314 18 558
766 277 895
147 554 678
212 555 20
183 626 841
209 205 745
449 131 429
192 518 331
358 448 845
229 314 937
50 762 699
167 663 677
816 498 952
273 813 157
484 410 278
460 722 516
277 484 174
348 107 406
720 156 800
604 669 97
141 203 443
523 167 452
389 779 637
89 44 990
305 547 366
739 679 921
685 185 998
367 795 844
490 668 351
91 55 133
18 148 250
693 472 806
236 177 726
669 127 638
621 506 405
431 788 166
307 642 101
693 211 228
670 274 519
332 403 609
603 311 987
710 765 987
13 550 950
240 198 418
830 696 607
83 673 964
266 368 933
435 218 237
516 40 370
14 397 958
616 381 189
10 278 325
499 414 19
364 772 716
61 772 412
703 700 501
525 107 337
261 582 649
333 81 138
511 490 378
530 620 437
667 789 800
771 154 332
614 445 800
462 551 652
692 517 801
323 362 162
57 212 57
699 763 183
290 366 755
328 346 362
410 758 184
311 2 939
369 643 900
132 278 217
318 2 722
693 447 578
572 646 970
829 194 214
798 402 247
534 622 999
712 567 300
240 231 99
533 505 905
226 88 247
768 203 411
805 719 123
630 798 400
454 758 509
54 578 714
641 366 676
727 302 964
243 383 357
677 506 682
220 90 313
412 615 322
538 55 259
677 737 243
589 338 271
804 400 25
595 754 127
398 230 536
76 698 459
405 716 864
383 412 848
355 743 861
632 752 93
669 7 711
285 488 936
736 263 694
66 706 406
500 83 290
718 153 164
816 375 621
584 130 757
193 357 4
669 379 822
24 226 349
542 462 177
92 138 547
690 364 201
810 614 864
418 374 885
24 512 595
593 386 553
761 611 951
270 666 481
56 381 465
309 810 782
149 364 655
307 272 314
667 99 463
499 738 649
146 465 108
744 420 368
164 104 481
744 589 479
423 743 855
192 235 154
179 18 866
753 511 573
522 265 114
691 4 638
100 35 466
419 155 716
268 46 247
661 8 131
193 725 346
35 427 40
624 768 223
291 35 276
226 814 86
445 785 95
563 58 484
440 496 964
143 549 434
83 793 467
296 769 71
807 537 895
728 609 19
683 178 256
492 646 310
596 144 138
416 636 419
82 286 41
400 235 818
393 97 454
132 580 122
540 122 25
332 73 732
219 586 326
715 512 849
696 457 376
255 110 239
747 654 263
355 368 374
246 270 864
97 639 942
542 547 205
260 161 525
285 826 567
585 702 356
675 245 252
720 475 931
798 60 481
487 143 306
432 564 987
244 144 115
799 247 686
540 716 935
218 99 203
686 539 442
591 530 111
756 140 704
618 60 284
79 160 681
322 250 552
307 718 601
279 269 21
346 273 747
305 736 497
796 662 218
808 597 159
753 309 195
87 437 484
439 502 706
354 831 105
85 646 364
57 745 557
709 133 917
2 262 609
722 497 62
334 491 248
177 567 989
648 478 342
502 824 895
788 86 973
821 174 71
587 651 837
397 726 977
284 233 451
125 618 904
598 447 834
319 146 160
164 203 507
241 485 463
696 364 907
514 163 674
546 367 499
589 288 864
264 306 77
644 776 416
503 313 668
219 217 764
83 264 994
366 549 603
61 455 183
397 652 454
726 349 263
344 325 161
291 362 77
605 264 108
763 533 968
475 322 659
521 818 227
339 483 307
560 198 440
481 153 2
307 458 641
707 138 739
376 667 804
819 628 133
193 402 597
400 94 737
383 484 419
119 727 787
719 186 166
114 770 221
741 17 31
669 109 80
560 304 559
701 225 777
141 182 541
136 537 397
762 350 669
483 419 183
817 625 198
299 240 85
627 727 389
663 788 635
1 573 495
91 485 739
617 827 707
769 91 468
72 85 86
824 777 584
65 284 897
286 785 327
825 311 874
668 560 771
401 252 361
454 471 715
132 218 449
42 644 57
22 500 834
101 363 680
384 703 270
128 85 563
596 295 932
206 200 577
487 7 29
27 718 884
485 254 289
177 328 549
21 746 706
741 195 687
11 814 775
111 453 614
695 697 340
703 705 941
650 681 325
41 172 282
329 116 787
367 91 527
34 720 184
612 365 288
431 646 575
137 226 810
664 660 365
646 706 546
434 229 882
113 604 418
96 607 504
450 790 11
627 677 894
14 85 802
276 17 100
411 115 323
793 51 171
198 376 26
93 56 246
133 167 417
188 283 19
258 805 953
299 470 631
589 444 869
819 353 289
341 1 592
828 644 431
563 817 613
243 577 299
778 824 911
384 744 53
169 595 234
424 112 165
783 303 472
653 108 895
300 629 743
166 687 561
804 398 915
25 527 362
129 482 785
666 791 352
239 51 374
79 307 175
650 278 974
476 316 828
637 533 769
555 125 709
322 193 947
564 410 534
714 148 984
491 214 926
127 229 679
122 43 744
714 772 842
388 582 20
621 317 320
143 304 475
628 662 904
576 724 815
114 245 227
333 19 875
385 381 511
369 281 823
436 358 682
598 282 671
386 138 548
777 398 621
813 679 479
421 644 480
46 411 605
720 579 774
598 640 753
424 542 313
642 312 222
241 542 422
611 524 475
241 676 541
41 84 5
333 499 218
33 824 955
140 472 668
365 167 875
757 448 137
305 273 554
551 738 470
348 286 458
415 464 237
764 756 271
583 783 466
332 89 240
415 133 150
291 259 389
282 246 578
451 444 709
658 54 423
655 825 221
252 113 300
583 677 995
219 264 162
406 308 428
815 317 961
582 176 92
99 710 191
586 330 603
614 58 131
376 276 427
654 225 77
268 246 339
144 278 285
286 481 841
474 212 102
172 689 351
306 163 701
701 518 39
778 523 827
462 455 634
225 815 704
785 133 429
424 87 958
756 831 507
261 372 77
583 223 521
283 603 511
461 40 554
471 726 710
682 638 820
812 541 463
227 186 439
552 364 624
766 814 555
359 573 88
341 822 884
479 53 677
367 779 946
406 262 715
4 567 725
605 116 945
74 505 823
221 31 610
602 230 836
511 264 78
817 359 583
207 76 489
800 776 620
570 662 254
510 403 999
190 794 633
444 717 478
695 669 167
540 110 119
279 435 361
627 299 510
172 308 105
821 473 472
683 564 750
767 271 865
406 564 658
322 515 746
706 125 392
505 71 597
718 682 636
399 526 291
605 99 235
339 717 705
425 655 692
713 355 233
432 176 467
400 754 997
467 554 942
584 792 263
682 699 998
620 54 843
10 120 471
244 506 450
74 234 649
690 405 963
321 130 845
223 626 90
600 673 138
686 284 581
633 821 890
433 777 933
725 799 764
62 31 683
16 324 599
574 824 644
598 181 571
106 637 313
558 340 927
42 399 581
148 176 807
215 438 810
176 133 255
680 524 973
292 120 51
10 297 273
614 575 168
147 459 298
722 651 714
492 292 616
320 418 902
480 658 631
558 234 491
26 251 375
604 400 267
418 799 343
800 703 338
646 571 576
777 637 867
732 458 985
303 590 587
591 319 31
46 462 736
218 300 270
359 159 218
605 287 111
455 82 352
315 259 579
554 732 528
445 743 107
3 758 421
574 258 309
267 548 244
487 471 169
548 649 963
472 138 751
615 716 914
176 68 393
129 526 907
146 282 361
728 218 22
505 211 937
110 290 459
645 104 928
514 630 603
213 31 211
698 270 577
201 84 310
545 490 500
708 40 304
177 721 398
5 525 469
451 563 226
166 198 538
497 693 550
115 188 766
636 764 719
459 39 632
99 161 726
562 829 161
364 650 701
161 348 347
617 456 584
801 14 804
17 606 919
701 401 351
801 407 226
414 792 933
129 440 433
172 708 269
790 628 619
310 301 683
592 157 383
420 373 727
795 497 939
737 631 582
593 513 341
512 141 94
464 564 323
752 731 477
180 328 646
471 279 950
271 769 318
39 723 143
197 359 734
426 546 443
671 582 92
403 360 564
96 779 849
316 730 525
288 81 26
72 358 479
689 490 704
290 443 988
212 732 709
451 77 955
230 754 436
2 563 225
805 751 636
17 22 747
181 347 183
829 308 473
102 777 90
800 664 10
16 31 671
763 686 813
633 174 326
401 798 323
651 488 37
382 563 209
534 831 774
389 328 745
267 555 407
287 640 735
500 297 302
295 662 475
432 578 988
666 265 124
535 723 147
140 41 40
320 197 109
203 446 576
408 577 354
116 307 367
393 165 778
764 338 427
430 3 471
288 457 764
380 393 779
607 221 938
680 583 767
345 504 966
755 409 367
803 331 607
673 496 144
371 359 962
704 448 89
626 475 520
153 67 124
280 455 496
207 710 621
637 639 123
654 627 320
471 281 948
457 713 597
535 812 14
12 398 377
306 311 855
774 219 617
353 282 195
419 411 767
467 7 195
679 647 873
48 417 31
24 403 487
353 243 102
546 218 741
640 441 360
47 392 539
811 351 305
753 251 925
433 593 176
11 100 940
611 353 321
806 195 174
30 65 438
434 655 167
477 43 447
200 807 183
540 694 315
293 6 823
33 567 965
282 325 829
574 772 469
202 392 284
665 428 866
116 575 747
455 540 662
125 581 744
552 784 263
751 325 522
250 205 646
119 101 790
262 163 156
304 138 643
763 730 517
814 77 587
648 207 98
342 516 478
329 756 382
491 551 752
693 776 929
175 357 84
650 361 220
224 797 708
779 817 278
400 529 633
314 303 645
346 616 630
424 165 470
299 601 644
266 274 70
249 71 703
391 309 102
640 9 144
419 635 779
182 749 289
764 385 665
665 447 502
79 779 420
114 74 403
294 160 983
666 330 432
645 352 308
746 618 69
421 597 279
667 800 723
811 203 51
48 72 74
570 768 505
160 763 422
168 331 74
491 306 863
800 540 969
151 680 891
256 214 166
653 22 134
569 559 14
582 185 433
606 144 999
380 453 572
772 807 496
565 740 325
797 227 48
426 567 694
784 606 189
398 547 267
627 322 55
357 755 818
763 619 332
19 70 328
105 262 967
628 647 387
675 574 929
170 660 245
691 380 745
577 194 260
35 754 952
304 417 455
138 459 121
165 20 336
279 12 290
563 44 77
578 182 536
792 602 383
239 533 1000
501 8 827
606 377 682
771 614 613
10 418 697
56 319 989
505 81 709
528 685 461
1 357 125
807 223 599
734 27 901
812 126 616
521 750 857
32 343 177
512 479 546
9 101 357
750 765 481
334 683 926
552 469 809
308 774 609
762 557 833
608 402 224
346 444 391
189 40 74
454 270 147
418 104 754
141 59 991
198 389 493
734 97 618
48 546 127
585 509 975
821 443 322
436 670 396
519 389 879
643 614 65
163 391 813
483 260 77
500 549 867
248 153 508
214 510 712
208 274 969
273 530 263
697 597 40
276 436 397
480 38 426
616 50 255
778 783 717
383 202 895
685 586 298
535 790 5
143 101 841
405 92 315
773 253 422
436 89 606
712 382 947
529 360 487
55 247 661
124 19 253
757 779 486
258 28 319
61 312 490
71 694 345
652 296 227
142 228 315
224 264 234
826 1615
114 421 994
270 796 795
789 527 438
158 106 294
416 1 154
323 426 649
687 463 518
404 800 328
648 497 281
152 545 177
130 310 890
725 177 501
493 775 655
258 51 197
589 305 709
793 62 618
755 16 368
820 450 928
539 410 377
481 254 909
222 129 2
388 127 365
584 647 200
558 222 970
719 466 542
120 66 602
686 73 861
212 361 489
204 134 511
737 543 718
410 566 708
86 271 77
347 459 367
402 533 697
403 160 408
464 320 650
561 728 763
34 103 588
479 624 923
262 466 757
274 345 783
502 651 614
366 606 6
411 381 582
645 429 794
355 67 526
19 223 345
330 729 149
511 704 541
451 99 646
693 639 189
324 694 173
534 794 647
513 535 31
96 767 653
190 462 923
160 16 178
735 43 919
668 111 937
792 350 349
515 219 560
478 107 198
129 738 203
405 196 6
82 184 30
592 270 411
426 382 683
101 510 340
259 221 397
404 349 456
332 610 674
533 391 388
790 592 342
636 617 313
118 315 594
101 335 226
17 530 875
80 289 341
370 611 632
463 641 554
50 75 773
140 533 129
118 373 432
18 754 681
44 63 818
809 499 56
331 454 495
414 399 532
733 323 312
69 742 109
528 374 857
209 534 956
749 658 43
684 552 955
102 398 667
52 446 738
682 587 473
516 246 555
448 210 865
208 268 455
21 269 290
713 463 122
101 265 775
820 776 944
778 756 573
443 802 843
533 63 472
333 732 361
546 345 81
681 377 287
776 455 580
129 423 668
171 462 189
677 605 3
673 540 436
623 410 985
99 437 951
16 365 824
249 683 676
372 380 813
502 120 362
195 605 25
689 326 173
158 419 655
46 84 6
292 256 683
16 608 679
33 54 73
374 94 770
137 632 270
204 508 785
306 144 136
786 345 459
237 740 746
682 223 591
184 132 800
408 672 897
55 704 627
321 292 707
658 773 26
417 581 652
104 520 975
716 819 794
122 186 932
556 760 561
29 313 322
309 716 609
434 722 425
602 577 108
94 671 732
415 117 842
340 79 626
790 664 820
502 480 794
326 804 23
52 577 491
610 668 566
120 223 525
501 767 785
559 210 11
258 705 226
683 382 439
482 445 356
548 735 452
379 33 806
657 118 20
413 689 918
356 252 357
137 106 397
745 418 600
535 706 99
629 582 252
756 786 87
737 747 745
236 150 772
589 266 746
650 804 779
817 270 738
399 341 399
65 447 178
151 274 806
221 26 631
635 140 576
194 429 469
242 593 317
205 433 761
718 37 833
595 128 401
76 91 925
576 297 137
163 647 667
694 8 743
180 370 313
417 626 393
19 159 335
631 94 978
571 692 960
567 805 276
60 197 78
646 254 918
610 718 215
412 433 945
97 184 288
241 185 853
152 661 19
492 353 912
805 772 260
784 225 988
655 826 81
635 360 558
282 309 413
152 102 337
741 617 196
165 106 713
516 200 54
268 245 826
274 225 717
96 111 300
642 563 669
779 630 996
183 120 878
432 252 50
134 491 966
300 173 276
110 638 864
488 59 324
458 677 759
757 630 58
793 362 53
134 682 76
240 362 465
46 61 16
313 199 619
9 40 860
57 744 531
717 765 863
74 514 151
812 499 205
486 582 18
470 602 580
110 23 467
293 566 60
77 136 302
227 374 123
184 61 27
520 456 546
51 730 978
741 558 465
273 763 572
352 476 718
645 370 294
221 547 392
26 577 528
777 443 85
577 628 95
151 567 964
13 211 444
703 260 351
244 12 832
126 139 230
47 504 912
122 74 163
210 439 894
649 509 175
278 703 3
480 71 32
429 451 574
532 575 881
96 477 613
416 435 847
289 588 180
679 225 242
696 177 208
523 620 520
576 768 364
591 434 500
583 753 249
346 432 102
615 145 397
701 583 506
156 101 221
748 538 329
106 183 919
71 780 894
677 347 67
175 702 919
823 811 129
463 371 615
39 404 237
270 582 585
253 593 105
200 583 47
643 355 769
506 28 108
265 252 980
103 639 176
436 230 300
66 585 79
214 197 971
631 789 299
592 792 816
531 219 921
257 89 264
276 213 384
548 479 717
322 726 443
132 715 474
485 704 851
12 520 819
89 95 15
582 431 318
256 645 86
658 535 729
177 532 380
179 797 689
788 501 872
701 426 482
385 192 257
127 373 376
262 700 905
97 9 386
432 508 713
144 516 755
732 424 45
219 773 964
39 808 660
771 82 590
648 776 493
510 290 531
110 304 929
558 577 476
105 384 881
486 147 818
117 88 993
151 159 458
347 361 749
398 214 231
623 556 92
729 479 56
134 361 858
311 286 607
710 320 523
557 163 114
358 105 441
158 283 201
252 547 432
824 792 310
42 610 257
685 17 305
250 389 931
777 64 586
372 771 389
727 218 802
7 296 580
15 102 330
682 232 89
798 256 372
29 464 301
10 410 339
373 369 695
117 47 590
108 276 230
775 608 353
622 262 627
104 555 989
821 296 838
503 199 871
270 463 112
590 253 991
151 450 182
588 632 876
322 802 209
420 497 626
50 209 117
550 193 148
16 402 122
299 302 948
17 206 431
468 192 653
238 780 433
312 654 944
599 648 520
606 218 393
199 122 570
438 50 861
122 528 862
483 542 674
806 163 286
37 403 405
263 305 82
71 296 535
793 80 136
252 422 394
504 205 155
95 766 463
553 329 312
396 471 353
218 657 218
308 460 177
541 90 682
383 141 204
663 798 965
272 318 107
632 622 766
448 439 93
150 748 376
210 32 607
415 7 175
502 186 588
210 83 374
749 197 785
420 572 170
812 260 87
512 470 962
50 650 559
730 493 242
500 574 109
303 624 566
139 180 114
301 47 880
706 287 799
441 159 336
286 176 504
123 683 465
605 199 312
111 30 503
433 215 98
17 497 41
798 590 949
316 534 51
494 484 810
20 514 998
433 743 269
685 46 802
678 756 877
681 242 633
196 341 385
357 373 17
121 148 675
386 785 228
159 611 785
619 707 843
422 740 490
815 677 721
615 90 908
767 448 531
546 372 157
107 600 219
233 541 66
287 573 140
249 803 732
306 38 6
470 764 106
803 511 361
289 813 235
501 436 257
717 561 427
743 673 670
761 335 693
133 814 597
513 349 615
627 221 178
577 566 636
427 350 113
478 213 533
322 691 986
214 245 274
332 309 313
663 188 891
575 486 85
480 128 313
756 573 276
530 424 580
641 814 210
616 590 595
76 678 748
313 262 76
203 54 977
341 753 440
175 723 336
536 670 670
525 340 610
592 669 255
244 475 204
641 711 194
759 729 626
517 352 930
509 490 254
462 331 800
571 141 711
387 263 671
777 673 720
262 620 97
626 324 520
387 361 698
135 191 485
425 358 294
394 524 595
282 725 656
58 136 810
42 201 530
764 536 98
50 130 95
140 639 176
191 149 451
7 664 28
61 77 78
258 109 114
691 455 162
177 142 791
524 225 35
322 805 223
440 815 860
221 591 926
576 260 82
466 167 564
503 427 595
483 274 912
669 289 996
43 796 248
762 119 392
242 756 367
342 134 885
639 463 634
620 290 76
442 679 668
541 591 38
598 350 454
458 355 855
652 109 299
363 650 824
396 243 856
372 281 772
286 95 942
758 540 879
225 537 259
216 454 914
39 225 706
239 595 86
661 225 749
247 42 285
238 13 135
429 516 105
125 722 570
71 754 195
723 220 108
620 649 801
689 129 949
700 453 416
279 579 31
276 756 449
224 672 244
720 301 766
40 82 987
751 796 393
222 122 47
231 540 392
447 358 736
505 760 186
810 148 239
507 811 292
721 781 237
232 118 814
812 429 992
129 61 491
767 701 516
437 16 7
656 50 321
137 257 366
186 412 545
788 376 351
308 763 37
254 111 853
352 63 466
604 678 716
356 137 284
775 96 306
177 56 775
55 354 530
317 49 407
223 780 300
34 63 984
266 76 806
360 612 62
42 386 552
323 350 455
589 155 521
82 458 750
12 324 476
573 520 435
7 23 549
700 664 208
71 401 451
486 415 361
169 146 772
654 128 776
626 276 41
231 665 660
159 463 978
746 109 936
305 564 654
588 799 268
145 663 503
682 87 833
192 700 700
138 448 151
751 57 888
622 122 518
70 581 769
812 19 3
516 695 676
599 608 753
801 596 266
712 85 765
44 599 557
758 421 269
412 132 182
199 534 322
354 481 277
808 412 861
66 824 827
99 345 212
516 67 290
84 313 720
329 583 866
29 369 601
454 85 821
452 26 546
473 781 60
239 704 704
817 184 237
488 118 483
287 92 92
743 322 918
603 377 422
556 121 91
795 719 419
629 509 548
350 774 525
33 105 553
439 690 467
421 235 31
518 504 979
644 35 959
744 467 770
116 506 293
11 9 992
826 251 194
786 360 473
194 17 815
546 611 246
241 40 223
547 115 602
568 526 963
180 563 115
592 738 312
80 356 29
130 285 687
694 446 807
532 529 920
796 100 93
6 561 688
33 727 5
567 543 281
120 463 298
227 225 79
810 581 686
626 386 40
599 38 480
125 492 483
725 563 437
228 254 971
413 703 946
736 323 340
37 619 353
801 738 812
195 288 491
42 223 577
506 132 833
5 482 387
398 702 53
273 787 614
111 404 927
138 166 420
686 259 273
210 311 230
661 248 802
826 299 575
570 359 134
44 579 956
45 749 448
83 123 939
722 466 348
281 364 398
821 645 930
201 422 174
728 250 817
511 729 313
77 733 296
496 307 271
368 538 700
155 495 359
288 571 834
166 281 348
8 635 679
782 698 441
470 794 439
202 516 657
676 559 345
467 558 180
825 683 177
319 201 553
802 714 269
667 269 44
569 636 693
566 669 168
445 328 124
787 729 774
465 735 462
184 528 811
261 759 182
634 696 211
512 331 39
