{Machetes_nebrius, Motacilla_caucasicus} {Aix_gigas, Budytes_karelini}
{Paraphysa_constrictor, Pelusios_fissipes} {Machetes_nebrius, Porphyrio_maihensis}
{Paraphysa_constrictor, Pelusios_fissipes} {Porphyrio_maihensis, Motacilla_caucasicus}
{Paraphysa_constrictor, Regulus_pedo} {Falco_maldivarum, Abantias_dignus}
{Paraphysa_constrictor, Regulus_pedo} {Hottentotta_melleri, Abantias_dignus}
{Paraphysa_constrictor, Regulus_pedo} {Machetes_nebrius, Abantias_dignus}
{Paraphysa_constrictor, Regulus_pedo} {Motacilla_caucasicus, Abantias_dignus}
{Paraphysa_constrictor, Regulus_pedo} {Porphyrio_maihensis, Abantias_dignus}
{Paraphysa_constrictor, Regulus_pedo} {Hottentotta_melleri, Falco_maldivarum}
{Paraphysa_constrictor, Regulus_pedo} {Machetes_nebrius, Falco_maldivarum}
{Paraphysa_constrictor, Regulus_pedo} {Motacilla_caucasicus, Falco_maldivarum}
{Paraphysa_constrictor, Regulus_pedo} {Porphyrio_maihensis, Falco_maldivarum}
{Paraphysa_constrictor, Regulus_pedo} {Machetes_nebrius, Hottentotta_melleri}
{Paraphysa_constrictor, Regulus_pedo} {Motacilla_caucasicus, Hottentotta_melleri}
{Paraphysa_constrictor, Regulus_pedo} {Porphyrio_maihensis, Hottentotta_melleri}
{Paraphysa_constrictor, Regulus_pedo} {Machetes_nebrius, Motacilla_caucasicus}
{Paraphysa_constrictor, Regulus_pedo} {Machetes_nebrius, Porphyrio_maihensis}
{Paraphysa_constrictor, Regulus_pedo} {Porphyrio_maihensis, Motacilla_caucasicus}
{Paraphysa_constrictor, Sceloporus_pictus} {Falco_maldivarum, Abantias_dignus}
{Paraphysa_constrictor, Sceloporus_pictus} {Hottentotta_melleri, Abantias_dignus}
{Paraphysa_constrictor, Sceloporus_pictus} {Machetes_nebrius, Abantias_dignus}
{Paraphysa_constrictor, Sceloporus_pictus} {Motacilla_caucasicus, Abantias_dignus}
{Paraphysa_constrictor, Sceloporus_pictus} {Porphyrio_maihensis, Abantias_dignus}
{Paraphysa_constrictor, Sceloporus_pictus} {Hottentotta_melleri, Falco_maldivarum}
{Paraphysa_constrictor, Sceloporus_pictus} {Machetes_nebrius, Falco_maldivarum}
{Paraphysa_constrictor, Sceloporus_pictus} {Motacilla_caucasicus, Falco_maldivarum}
{Paraphysa_constrictor, Sceloporus_pictus} {Porphyrio_maihensis, Falco_maldivarum}
{Paraphysa_constrictor, Sceloporus_pictus} {Machetes_nebrius, Hottentotta_melleri}
{Paraphysa_constrictor, Sceloporus_pictus} {Motacilla_caucasicus, Hottentotta_melleri}
{Paraphysa_constrictor, Sceloporus_pictus} {Porphyrio_maihensis, Hottentotta_melleri}
{Paraphysa_constrictor, Sceloporus_pictus} {Machetes_nebrius, Motacilla_caucasicus}
{Paraphysa_constrictor, Sceloporus_pictus} {Machetes_nebrius, Porphyrio_maihensis}
{Paraphysa_constrictor, Sceloporus_pictus} {Porphyrio_maihensis, Motacilla_caucasicus}
{Tadorna_alpinus, Paraphysa_constrictor} {Falco_maldivarum, Abantias_dignus}
{Tadorna_alpinus, Paraphysa_constrictor} {Hottentotta_melleri, Abantias_dignus}
{Tadorna_alpinus, Paraphysa_constrictor} {Machetes_nebrius, Abantias_dignus}
{Tadorna_alpinus, Paraphysa_constrictor} {Motacilla_caucasicus, Abantias_dignus}
{Tadorna_alpinus, Paraphysa_constrictor} {Porphyrio_maihensis, Abantias_dignus}
{Tadorna_alpinus, Paraphysa_constrictor} {Hottentotta_melleri, Falco_maldivarum}
{Tadorna_alpinus, Paraphysa_constrictor} {Machetes_nebrius, Falco_maldivarum}
{Tadorna_alpinus, Paraphysa_constrictor} {Motacilla_caucasicus, Falco_maldivarum}
{Tadorna_alpinus, Paraphysa_constrictor} {Porphyrio_maihensis, Falco_maldivarum}
{Tadorna_alpinus, Paraphysa_constrictor} {Motacilla_caucasicus, Hottentotta_melleri}
{Tadorna_alpinus, Paraphysa_constrictor} {Porphyrio_maihensis, Motacilla_caucasicus}
{Regulus_pedo, Pelusios_fissipes} {Falco_maldivarum, Abantias_dignus}
{Regulus_pedo, Pelusios_fissipes} {Hottentotta_melleri, Abantias_dignus}
{Regulus_pedo, Pelusios_fissipes} {Machetes_nebrius, Abantias_dignus}
{Regulus_pedo, Pelusios_fissipes} {Motacilla_caucasicus, Abantias_dignus}
{Regulus_pedo, Pelusios_fissipes} {Porphyrio_maihensis, Abantias_dignus}
{Regulus_pedo, Pelusios_fissipes} {Hottentotta_melleri, Falco_maldivarum}
{Regulus_pedo, Pelusios_fissipes} {Machetes_nebrius, Falco_maldivarum}
{Regulus_pedo, Pelusios_fissipes} {Motacilla_caucasicus, Falco_maldivarum}
{Regulus_pedo, Pelusios_fissipes} {Porphyrio_maihensis, Falco_maldivarum}
{Regulus_pedo, Pelusios_fissipes} {Machetes_nebrius, Hottentotta_melleri}
{Regulus_pedo, Pelusios_fissipes} {Motacilla_caucasicus, Hottentotta_melleri}
{Regulus_pedo, Pelusios_fissipes} {Porphyrio_maihensis, Hottentotta_melleri}
{Regulus_pedo, Pelusios_fissipes} {Machetes_nebrius, Motacilla_caucasicus}
{Regulus_pedo, Pelusios_fissipes} {Machetes_nebrius, Porphyrio_maihensis}
{Regulus_pedo, Pelusios_fissipes} {Porphyrio_maihensis, Motacilla_caucasicus}
{Pelusios_fissipes, Sceloporus_pictus} {Falco_maldivarum, Abantias_dignus}
{Pelusios_fissipes, Sceloporus_pictus} {Hottentotta_melleri, Abantias_dignus}
{Pelusios_fissipes, Sceloporus_pictus} {Machetes_nebrius, Abantias_dignus}
{Pelusios_fissipes, Sceloporus_pictus} {Motacilla_caucasicus, Abantias_dignus}
{Pelusios_fissipes, Sceloporus_pictus} {Porphyrio_maihensis, Abantias_dignus}
{Pelusios_fissipes, Sceloporus_pictus} {Hottentotta_melleri, Falco_maldivarum}
{Pelusios_fissipes, Sceloporus_pictus} {Machetes_nebrius, Falco_maldivarum}
{Pelusios_fissipes, Sceloporus_pictus} {Motacilla_caucasicus, Falco_maldivarum}
{Pelusios_fissipes, Sceloporus_pictus} {Porphyrio_maihensis, Falco_maldivarum}
{Pelusios_fissipes, Sceloporus_pictus} {Machetes_nebrius, Hottentotta_melleri}
{Pelusios_fissipes, Sceloporus_pictus} {Motacilla_caucasicus, Hottentotta_melleri}
{Pelusios_fissipes, Sceloporus_pictus} {Porphyrio_maihensis, Hottentotta_melleri}
{Pelusios_fissipes, Sceloporus_pictus} {Machetes_nebrius, Motacilla_caucasicus}
{Pelusios_fissipes, Sceloporus_pictus} {Machetes_nebrius, Porphyrio_maihensis}
{Pelusios_fissipes, Sceloporus_pictus} {Porphyrio_maihensis, Motacilla_caucasicus}
{Tadorna_alpinus, Pelusios_fissipes} {Falco_maldivarum, Abantias_dignus}
{Tadorna_alpinus, Pelusios_fissipes} {Hottentotta_melleri, Abantias_dignus}
{Tadorna_alpinus, Pelusios_fissipes} {Machetes_nebrius, Abantias_dignus}
{Tadorna_alpinus, Pelusios_fissipes} {Motacilla_caucasicus, Abantias_dignus}
{Tadorna_alpinus, Pelusios_fissipes} {Porphyrio_maihensis, Abantias_dignus}
{Tadorna_alpinus, Pelusios_fissipes} {Hottentotta_melleri, Falco_maldivarum}
{Tadorna_alpinus, Pelusios_fissipes} {Machetes_nebrius, Falco_maldivarum}
{Tadorna_alpinus, Pelusios_fissipes} {Motacilla_caucasicus, Falco_maldivarum}
{Tadorna_alpinus, Pelusios_fissipes} {Porphyrio_maihensis, Falco_maldivarum}
{Tadorna_alpinus, Pelusios_fissipes} {Machetes_nebrius, Hottentotta_melleri}
{Tadorna_alpinus, Pelusios_fissipes} {Motacilla_caucasicus, Hottentotta_melleri}
{Tadorna_alpinus, Pelusios_fissipes} {Porphyrio_maihensis, Hottentotta_melleri}
{Tadorna_alpinus, Pelusios_fissipes} {Machetes_nebrius, Motacilla_caucasicus}
{Tadorna_alpinus, Pelusios_fissipes} {Machetes_nebrius, Porphyrio_maihensis}
{Tadorna_alpinus, Pelusios_fissipes} {Porphyrio_maihensis, Motacilla_caucasicus}
{Regulus_pedo, Sceloporus_pictus} {Falco_maldivarum, Abantias_dignus}
{Regulus_pedo, Sceloporus_pictus} {Hottentotta_melleri, Abantias_dignus}
{Regulus_pedo, Sceloporus_pictus} {Machetes_nebrius, Abantias_dignus}
{Regulus_pedo, Sceloporus_pictus} {Motacilla_caucasicus, Abantias_dignus}
{Regulus_pedo, Sceloporus_pictus} {Porphyrio_maihensis, Abantias_dignus}
{Regulus_pedo, Sceloporus_pictus} {Hottentotta_melleri, Falco_maldivarum}
{Regulus_pedo, Sceloporus_pictus} {Machetes_nebrius, Falco_maldivarum}
{Regulus_pedo, Sceloporus_pictus} {Motacilla_caucasicus, Falco_maldivarum}
{Regulus_pedo, Sceloporus_pictus} {Porphyrio_maihensis, Falco_maldivarum}
{Regulus_pedo, Sceloporus_pictus} {Machetes_nebrius, Hottentotta_melleri}
{Regulus_pedo, Sceloporus_pictus} {Motacilla_caucasicus, Hottentotta_melleri}
{Regulus_pedo, Sceloporus_pictus} {Porphyrio_maihensis, Hottentotta_melleri}
{Regulus_pedo, Sceloporus_pictus} {Machetes_nebrius, Motacilla_caucasicus}
{Regulus_pedo, Sceloporus_pictus} {Machetes_nebrius, Porphyrio_maihensis}
{Regulus_pedo, Sceloporus_pictus} {Porphyrio_maihensis, Motacilla_caucasicus}
{Tadorna_alpinus, Regulus_pedo} {Falco_maldivarum, Abantias_dignus}
{Tadorna_alpinus, Regulus_pedo} {Hottentotta_melleri, Abantias_dignus}
{Tadorna_alpinus, Regulus_pedo} {Machetes_nebrius, Abantias_dignus}
{Tadorna_alpinus, Regulus_pedo} {Motacilla_caucasicus, Abantias_dignus}
{Tadorna_alpinus, Regulus_pedo} {Porphyrio_maihensis, Abantias_dignus}
{Tadorna_alpinus, Regulus_pedo} {Hottentotta_melleri, Falco_maldivarum}
{Tadorna_alpinus, Regulus_pedo} {Machetes_nebrius, Falco_maldivarum}
{Tadorna_alpinus, Regulus_pedo} {Motacilla_caucasicus, Falco_maldivarum}
{Tadorna_alpinus, Regulus_pedo} {Porphyrio_maihensis, Falco_maldivarum}
{Tadorna_alpinus, Regulus_pedo} {Machetes_nebrius, Hottentotta_melleri}
{Tadorna_alpinus, Regulus_pedo} {Motacilla_caucasicus, Hottentotta_melleri}
{Tadorna_alpinus, Regulus_pedo} {Porphyrio_maihensis, Hottentotta_melleri}
{Tadorna_alpinus, Regulus_pedo} {Machetes_nebrius, Motacilla_caucasicus}
{Tadorna_alpinus, Regulus_pedo} {Machetes_nebrius, Porphyrio_maihensis}
{Tadorna_alpinus, Regulus_pedo} {Porphyrio_maihensis, Motacilla_caucasicus}
{Tadorna_alpinus, Sceloporus_pictus} {Falco_maldivarum, Abantias_dignus}
{Tadorna_alpinus, Sceloporus_pictus} {Hottentotta_melleri, Abantias_dignus}
{Tadorna_alpinus, Sceloporus_pictus} {Machetes_nebrius, Abantias_dignus}
{Tadorna_alpinus, Sceloporus_pictus} {Motacilla_caucasicus, Abantias_dignus}
{Tadorna_alpinus, Sceloporus_pictus} {Porphyrio_maihensis, Abantias_dignus}
{Tadorna_alpinus, Sceloporus_pictus} {Hottentotta_melleri, Falco_maldivarum}
{Tadorna_alpinus, Sceloporus_pictus} {Machetes_nebrius, Falco_maldivarum}
{Tadorna_alpinus, Sceloporus_pictus} {Motacilla_caucasicus, Falco_maldivarum}
{Tadorna_alpinus, Sceloporus_pictus} {Porphyrio_maihensis, Falco_maldivarum}
{Tadorna_alpinus, Sceloporus_pictus} {Machetes_nebrius, Hottentotta_melleri}
{Tadorna_alpinus, Sceloporus_pictus} {Motacilla_caucasicus, Hottentotta_melleri}
{Tadorna_alpinus, Sceloporus_pictus} {Porphyrio_maihensis, Hottentotta_melleri}
{Tadorna_alpinus, Sceloporus_pictus} {Machetes_nebrius, Motacilla_caucasicus}
{Tadorna_alpinus, Sceloporus_pictus} {Machetes_nebrius, Porphyrio_maihensis}
{Tadorna_alpinus, Sceloporus_pictus} {Porphyrio_maihensis, Motacilla_caucasicus}
{Acipenser_castaneus, Calidris_arseniavi} {Allactaga_subrubrum, Regulus_pedo}
{Acipenser_castaneus, Hottentotta_melleri} {Allactaga_subrubrum, Regulus_pedo}
{Acipenser_castaneus, Machetes_nebrius} {Allactaga_subrubrum, Regulus_pedo}
{Acipenser_castaneus, Motacilla_caucasicus} {Allactaga_subrubrum, Regulus_pedo}
{Acipenser_castaneus, Sceloporus_pictus} {Allactaga_subrubrum, Regulus_pedo}
{Calidris_arseniavi, Hottentotta_melleri} {Allactaga_subrubrum, Regulus_pedo}
{Calidris_arseniavi, Machetes_nebrius} {Allactaga_subrubrum, Regulus_pedo}
{Calidris_arseniavi, Motacilla_caucasicus} {Allactaga_subrubrum, Regulus_pedo}
{Calidris_arseniavi, Sceloporus_pictus} {Allactaga_subrubrum, Regulus_pedo}
{Sceloporus_pictus, Hottentotta_melleri} {Allactaga_subrubrum, Regulus_pedo}
{Machetes_nebrius, Sceloporus_pictus} {Allactaga_subrubrum, Regulus_pedo}
{Sceloporus_pictus, Motacilla_caucasicus} {Allactaga_subrubrum, Regulus_pedo}
{Budytes_karelini, Alcedo_monachus} {Aix_gigas, Abantias_dignus}
{Budytes_karelini, Alcedo_monachus} {Calidris_arseniavi, Abantias_dignus}
{Budytes_karelini, Alcedo_monachus} {Mochlus_oenanthe, Abantias_dignus}
{Budytes_karelini, Alcedo_monachus} {Pelusios_fissipes, Abantias_dignus}
{Budytes_karelini, Alcedo_monachus} {Regulus_pedo, Abantias_dignus}
{Budytes_karelini, Alcedo_monachus} {Sceloporus_pictus, Abantias_dignus}
{Budytes_karelini, Alcedo_monachus} {Tadorna_alpinus, Abantias_dignus}
{Budytes_karelini, Alcedo_monachus} {Calidris_arseniavi, Aix_gigas}
{Budytes_karelini, Alcedo_monachus} {Aix_gigas, Falco_maldivarum}
{Budytes_karelini, Alcedo_monachus} {Aix_gigas, Hottentotta_melleri}
{Budytes_karelini, Alcedo_monachus} {Machetes_nebrius, Aix_gigas}
{Budytes_karelini, Alcedo_monachus} {Mochlus_oenanthe, Aix_gigas}
{Budytes_karelini, Alcedo_monachus} {Pelusios_fissipes, Aix_gigas}
{Budytes_karelini, Alcedo_monachus} {Aix_gigas, Porphyrio_maihensis}
{Budytes_karelini, Alcedo_monachus} {Regulus_pedo, Aix_gigas}
{Budytes_karelini, Alcedo_monachus} {Sceloporus_pictus, Aix_gigas}
{Budytes_karelini, Alcedo_monachus} {Tadorna_alpinus, Aix_gigas}
{Budytes_karelini, Alcedo_monachus} {Calidris_arseniavi, Falco_maldivarum}
{Budytes_karelini, Alcedo_monachus} {Calidris_arseniavi, Hottentotta_melleri}
{Budytes_karelini, Alcedo_monachus} {Calidris_arseniavi, Machetes_nebrius}
{Budytes_karelini, Alcedo_monachus} {Calidris_arseniavi, Mochlus_oenanthe}
{Budytes_karelini, Alcedo_monachus} {Calidris_arseniavi, Pelusios_fissipes}
{Budytes_karelini, Alcedo_monachus} {Calidris_arseniavi, Porphyrio_maihensis}
{Budytes_karelini, Alcedo_monachus} {Calidris_arseniavi, Regulus_pedo}
{Budytes_karelini, Alcedo_monachus} {Calidris_arseniavi, Sceloporus_pictus}
{Budytes_karelini, Alcedo_monachus} {Calidris_arseniavi, Tadorna_alpinus}
{Budytes_karelini, Alcedo_monachus} {Mochlus_oenanthe, Falco_maldivarum}
{Budytes_karelini, Alcedo_monachus} {Pelusios_fissipes, Falco_maldivarum}
{Budytes_karelini, Alcedo_monachus} {Regulus_pedo, Falco_maldivarum}
{Budytes_karelini, Alcedo_monachus} {Sceloporus_pictus, Falco_maldivarum}
{Budytes_karelini, Alcedo_monachus} {Tadorna_alpinus, Falco_maldivarum}
{Budytes_karelini, Alcedo_monachus} {Mochlus_oenanthe, Hottentotta_melleri}
{Budytes_karelini, Alcedo_monachus} {Pelusios_fissipes, Hottentotta_melleri}
{Budytes_karelini, Alcedo_monachus} {Regulus_pedo, Hottentotta_melleri}
{Budytes_karelini, Alcedo_monachus} {Sceloporus_pictus, Hottentotta_melleri}
{Budytes_karelini, Alcedo_monachus} {Tadorna_alpinus, Hottentotta_melleri}
{Budytes_karelini, Alcedo_monachus} {Mochlus_oenanthe, Machetes_nebrius}
{Budytes_karelini, Alcedo_monachus} {Machetes_nebrius, Pelusios_fissipes}
{Budytes_karelini, Alcedo_monachus} {Machetes_nebrius, Regulus_pedo}
{Budytes_karelini, Alcedo_monachus} {Machetes_nebrius, Sceloporus_pictus}
{Budytes_karelini, Alcedo_monachus} {Machetes_nebrius, Tadorna_alpinus}
{Budytes_karelini, Alcedo_monachus} {Mochlus_oenanthe, Pelusios_fissipes}
{Budytes_karelini, Alcedo_monachus} {Mochlus_oenanthe, Porphyrio_maihensis}
{Budytes_karelini, Alcedo_monachus} {Mochlus_oenanthe, Regulus_pedo}
{Budytes_karelini, Alcedo_monachus} {Mochlus_oenanthe, Sceloporus_pictus}
{Budytes_karelini, Alcedo_monachus} {Mochlus_oenanthe, Tadorna_alpinus}
{Budytes_karelini, Alcedo_monachus} {Pelusios_fissipes, Porphyrio_maihensis}
{Budytes_karelini, Alcedo_monachus} {Regulus_pedo, Pelusios_fissipes}
{Budytes_karelini, Alcedo_monachus} {Pelusios_fissipes, Sceloporus_pictus}
{Budytes_karelini, Alcedo_monachus} {Tadorna_alpinus, Pelusios_fissipes}
{Budytes_karelini, Alcedo_monachus} {Regulus_pedo, Porphyrio_maihensis}
{Budytes_karelini, Alcedo_monachus} {Sceloporus_pictus, Porphyrio_maihensis}
{Budytes_karelini, Alcedo_monachus} {Tadorna_alpinus, Porphyrio_maihensis}
{Budytes_karelini, Alcedo_monachus} {Regulus_pedo, Sceloporus_pictus}
{Budytes_karelini, Alcedo_monachus} {Tadorna_alpinus, Regulus_pedo}
{Budytes_karelini, Alcedo_monachus} {Tadorna_alpinus, Sceloporus_pictus}
{Allactaga_subrubrum, Aix_gigas} {Acipenser_castaneus, Abantias_dignus}
{Allactaga_subrubrum, Aix_gigas} {Alcedo_monachus, Abantias_dignus}
{Allactaga_subrubrum, Aix_gigas} {Budytes_karelini, Abantias_dignus}
{Allactaga_subrubrum, Aix_gigas} {Mochlus_oenanthe, Abantias_dignus}
{Allactaga_subrubrum, Aix_gigas} {Paraphysa_constrictor, Abantias_dignus}
{Allactaga_subrubrum, Aix_gigas} {Pelusios_fissipes, Abantias_dignus}
{Allactaga_subrubrum, Aix_gigas} {Sceloporus_pictus, Abantias_dignus}
{Allactaga_subrubrum, Aix_gigas} {Tadorna_alpinus, Abantias_dignus}
{Allactaga_subrubrum, Aix_gigas} {Acipenser_castaneus, Alcedo_monachus}
{Allactaga_subrubrum, Aix_gigas} {Acipenser_castaneus, Budytes_karelini}
{Allactaga_subrubrum, Aix_gigas} {Acipenser_castaneus, Falco_maldivarum}
{Allactaga_subrubrum, Aix_gigas} {Acipenser_castaneus, Hottentotta_melleri}
{Allactaga_subrubrum, Aix_gigas} {Acipenser_castaneus, Machetes_nebrius}
{Allactaga_subrubrum, Aix_gigas} {Acipenser_castaneus, Mochlus_oenanthe}
{Allactaga_subrubrum, Aix_gigas} {Acipenser_castaneus, Motacilla_caucasicus}
{Allactaga_subrubrum, Aix_gigas} {Acipenser_castaneus, Paraphysa_constrictor}
{Allactaga_subrubrum, Aix_gigas} {Acipenser_castaneus, Pelusios_fissipes}
{Allactaga_subrubrum, Aix_gigas} {Acipenser_castaneus, Porphyrio_maihensis}
{Allactaga_subrubrum, Aix_gigas} {Acipenser_castaneus, Sceloporus_pictus}
{Allactaga_subrubrum, Aix_gigas} {Acipenser_castaneus, Tadorna_alpinus}
{Allactaga_subrubrum, Aix_gigas} {Budytes_karelini, Alcedo_monachus}
{Allactaga_subrubrum, Aix_gigas} {Falco_maldivarum, Alcedo_monachus}
{Allactaga_subrubrum, Aix_gigas} {Hottentotta_melleri, Alcedo_monachus}
{Allactaga_subrubrum, Aix_gigas} {Machetes_nebrius, Alcedo_monachus}
{Allactaga_subrubrum, Aix_gigas} {Mochlus_oenanthe, Alcedo_monachus}
{Allactaga_subrubrum, Aix_gigas} {Motacilla_caucasicus, Alcedo_monachus}
{Allactaga_subrubrum, Aix_gigas} {Paraphysa_constrictor, Alcedo_monachus}
{Allactaga_subrubrum, Aix_gigas} {Porphyrio_maihensis, Alcedo_monachus}
{Allactaga_subrubrum, Aix_gigas} {Sceloporus_pictus, Alcedo_monachus}
{Allactaga_subrubrum, Aix_gigas} {Tadorna_alpinus, Alcedo_monachus}
{Allactaga_subrubrum, Aix_gigas} {Falco_maldivarum, Budytes_karelini}
{Allactaga_subrubrum, Aix_gigas} {Hottentotta_melleri, Budytes_karelini}
{Allactaga_subrubrum, Aix_gigas} {Machetes_nebrius, Budytes_karelini}
{Allactaga_subrubrum, Aix_gigas} {Mochlus_oenanthe, Budytes_karelini}
{Allactaga_subrubrum, Aix_gigas} {Motacilla_caucasicus, Budytes_karelini}
{Allactaga_subrubrum, Aix_gigas} {Paraphysa_constrictor, Budytes_karelini}
{Allactaga_subrubrum, Aix_gigas} {Pelusios_fissipes, Budytes_karelini}
{Allactaga_subrubrum, Aix_gigas} {Porphyrio_maihensis, Budytes_karelini}
{Allactaga_subrubrum, Aix_gigas} {Sceloporus_pictus, Budytes_karelini}
{Allactaga_subrubrum, Aix_gigas} {Tadorna_alpinus, Budytes_karelini}
{Allactaga_subrubrum, Aix_gigas} {Mochlus_oenanthe, Falco_maldivarum}
{Allactaga_subrubrum, Aix_gigas} {Paraphysa_constrictor, Falco_maldivarum}
{Allactaga_subrubrum, Aix_gigas} {Pelusios_fissipes, Falco_maldivarum}
{Allactaga_subrubrum, Aix_gigas} {Sceloporus_pictus, Falco_maldivarum}
{Allactaga_subrubrum, Aix_gigas} {Tadorna_alpinus, Falco_maldivarum}
{Allactaga_subrubrum, Aix_gigas} {Mochlus_oenanthe, Hottentotta_melleri}
{Allactaga_subrubrum, Aix_gigas} {Paraphysa_constrictor, Hottentotta_melleri}
{Allactaga_subrubrum, Aix_gigas} {Pelusios_fissipes, Hottentotta_melleri}
{Allactaga_subrubrum, Aix_gigas} {Sceloporus_pictus, Hottentotta_melleri}
{Allactaga_subrubrum, Aix_gigas} {Tadorna_alpinus, Hottentotta_melleri}
{Allactaga_subrubrum, Aix_gigas} {Mochlus_oenanthe, Machetes_nebrius}
{Allactaga_subrubrum, Aix_gigas} {Machetes_nebrius, Paraphysa_constrictor}
{Allactaga_subrubrum, Aix_gigas} {Machetes_nebrius, Pelusios_fissipes}
{Allactaga_subrubrum, Aix_gigas} {Machetes_nebrius, Sceloporus_pictus}
{Allactaga_subrubrum, Aix_gigas} {Machetes_nebrius, Tadorna_alpinus}
{Allactaga_subrubrum, Aix_gigas} {Mochlus_oenanthe, Motacilla_caucasicus}
{Allactaga_subrubrum, Aix_gigas} {Mochlus_oenanthe, Paraphysa_constrictor}
{Allactaga_subrubrum, Aix_gigas} {Mochlus_oenanthe, Pelusios_fissipes}
{Allactaga_subrubrum, Aix_gigas} {Mochlus_oenanthe, Porphyrio_maihensis}
{Allactaga_subrubrum, Aix_gigas} {Mochlus_oenanthe, Sceloporus_pictus}
{Allactaga_subrubrum, Aix_gigas} {Mochlus_oenanthe, Tadorna_alpinus}
{Allactaga_subrubrum, Aix_gigas} {Paraphysa_constrictor, Motacilla_caucasicus}
{Allactaga_subrubrum, Aix_gigas} {Pelusios_fissipes, Motacilla_caucasicus}
{Allactaga_subrubrum, Aix_gigas} {Sceloporus_pictus, Motacilla_caucasicus}
{Allactaga_subrubrum, Aix_gigas} {Tadorna_alpinus, Motacilla_caucasicus}
{Allactaga_subrubrum, Aix_gigas} {Paraphysa_constrictor, Pelusios_fissipes}
{Allactaga_subrubrum, Aix_gigas} {Paraphysa_constrictor, Porphyrio_maihensis}
{Allactaga_subrubrum, Aix_gigas} {Paraphysa_constrictor, Sceloporus_pictus}
{Allactaga_subrubrum, Aix_gigas} {Tadorna_alpinus, Paraphysa_constrictor}
{Allactaga_subrubrum, Aix_gigas} {Pelusios_fissipes, Porphyrio_maihensis}
{Allactaga_subrubrum, Aix_gigas} {Pelusios_fissipes, Sceloporus_pictus}
{Allactaga_subrubrum, Aix_gigas} {Tadorna_alpinus, Pelusios_fissipes}
{Allactaga_subrubrum, Aix_gigas} {Sceloporus_pictus, Porphyrio_maihensis}
{Allactaga_subrubrum, Aix_gigas} {Tadorna_alpinus, Porphyrio_maihensis}
{Allactaga_subrubrum, Aix_gigas} {Tadorna_alpinus, Sceloporus_pictus}
{Calidris_arseniavi, Aix_gigas} {Acipenser_castaneus, Abantias_dignus}
{Calidris_arseniavi, Aix_gigas} {Alcedo_monachus, Abantias_dignus}
{Calidris_arseniavi, Aix_gigas} {Budytes_karelini, Abantias_dignus}
{Calidris_arseniavi, Aix_gigas} {Mochlus_oenanthe, Abantias_dignus}
{Calidris_arseniavi, Aix_gigas} {Paraphysa_constrictor, Abantias_dignus}
{Calidris_arseniavi, Aix_gigas} {Pelusios_fissipes, Abantias_dignus}
{Calidris_arseniavi, Aix_gigas} {Sceloporus_pictus, Abantias_dignus}
{Calidris_arseniavi, Aix_gigas} {Tadorna_alpinus, Abantias_dignus}
{Calidris_arseniavi, Aix_gigas} {Acipenser_castaneus, Alcedo_monachus}
{Calidris_arseniavi, Aix_gigas} {Acipenser_castaneus, Budytes_karelini}
{Calidris_arseniavi, Aix_gigas} {Acipenser_castaneus, Falco_maldivarum}
{Calidris_arseniavi, Aix_gigas} {Acipenser_castaneus, Hottentotta_melleri}
{Calidris_arseniavi, Aix_gigas} {Acipenser_castaneus, Machetes_nebrius}
{Calidris_arseniavi, Aix_gigas} {Acipenser_castaneus, Mochlus_oenanthe}
{Calidris_arseniavi, Aix_gigas} {Acipenser_castaneus, Motacilla_caucasicus}
{Calidris_arseniavi, Aix_gigas} {Acipenser_castaneus, Paraphysa_constrictor}
{Calidris_arseniavi, Aix_gigas} {Acipenser_castaneus, Pelusios_fissipes}
{Calidris_arseniavi, Aix_gigas} {Acipenser_castaneus, Porphyrio_maihensis}
{Calidris_arseniavi, Aix_gigas} {Acipenser_castaneus, Sceloporus_pictus}
{Calidris_arseniavi, Aix_gigas} {Acipenser_castaneus, Tadorna_alpinus}
{Calidris_arseniavi, Aix_gigas} {Falco_maldivarum, Alcedo_monachus}
{Calidris_arseniavi, Aix_gigas} {Hottentotta_melleri, Alcedo_monachus}
{Calidris_arseniavi, Aix_gigas} {Machetes_nebrius, Alcedo_monachus}
{Calidris_arseniavi, Aix_gigas} {Mochlus_oenanthe, Alcedo_monachus}
{Calidris_arseniavi, Aix_gigas} {Motacilla_caucasicus, Alcedo_monachus}
{Calidris_arseniavi, Aix_gigas} {Paraphysa_constrictor, Alcedo_monachus}
{Calidris_arseniavi, Aix_gigas} {Pelusios_fissipes, Alcedo_monachus}
{Calidris_arseniavi, Aix_gigas} {Porphyrio_maihensis, Alcedo_monachus}
{Calidris_arseniavi, Aix_gigas} {Sceloporus_pictus, Alcedo_monachus}
{Calidris_arseniavi, Aix_gigas} {Tadorna_alpinus, Alcedo_monachus}
{Calidris_arseniavi, Aix_gigas} {Falco_maldivarum, Budytes_karelini}
{Calidris_arseniavi, Aix_gigas} {Hottentotta_melleri, Budytes_karelini}
{Calidris_arseniavi, Aix_gigas} {Machetes_nebrius, Budytes_karelini}
{Calidris_arseniavi, Aix_gigas} {Mochlus_oenanthe, Budytes_karelini}
{Calidris_arseniavi, Aix_gigas} {Motacilla_caucasicus, Budytes_karelini}
{Calidris_arseniavi, Aix_gigas} {Paraphysa_constrictor, Budytes_karelini}
