9355 28302
4413 7892 279
428 7193 31
6320 1814 -925
2975 4517 261
5725 3016 241
7534 2084 -464
7597 743 -44
9272 2308 491
6901 337 -932
7130 7666 716
9221 2971 -923
1539 6746 -877
140 8830 351
4609 8690 845
4390 4298 953
4897 8204 -771
1347 4283 -165
1126 1225 -543
1404 948 774
7298 7812 449
2730 8586 -440
8967 8918 -891
1330 3220 463
4719 189 -765
9291 822 848
9024 8294 -466
2670 7107 -527
33 2905 302
8314 2594 334
1211 399 542
6378 1130 -76
328 4689 -688
8116 7656 839
5432 2982 468
7792 2412 100
5374 1311 -862
417 1600 75
2892 6087 -542
9098 3029 -977
7227 2294 332
6756 2462 -896
208 766 562
5010 5172 -829
1115 8283 -553
8949 6423 -654
1070 5199 639
440 6463 731
1828 7615 438
7078 5618 -812
1931 1099 378
2873 4606 418
5263 6402 57
8417 2266 -803
9040 6772 267
7548 1580 -44
6956 8859 714
4849 8803 968
7524 6274 -16
329 8836 -106
2374 4266 549
8809 5288 923
6558 5284 -280
5001 3781 631
7996 2880 -920
4951 3921 -639
5746 9351 -634
117 6017 -675
4910 5034 828
9348 5692 48
8994 5089 423
2826 7249 172
6318 5343 324
1503 1894 -80
3841 5934 -11
13 7408 -922
9215 2571 -237
3852 1518 -116
7464 4227 -770
8632 8178 597
4757 7577 -108
7411 2355 -290
7941 6187 -431
7544 3019 -863
2078 4607 -932
3635 9004 544
7965 8471 -307
5588 8150 -710
2965 8469 -865
1045 712 -753
6635 9008 -548
8471 1762 899
1984 1415 583
7613 3925 124
2378 2867 892
3577 7992 508
23 2495 -362
2662 3668 -247
8396 8612 94
1830 4503 494
4978 5202 120
4327 5820 911
1378 5459 293
5482 4409 707
704 7999 164
3336 2919 666
841 4463 871
7940 7259 -479
2619 4348 807
4143 6644 353
3460 2866 -596
6383 8213 -432
7567 3936 -425
7226 5223 701
4929 35 563
7557 6268 -826
2251 2623 -705
7772 2158 -439
6468 3720 361
9353 235 402
791 5388 490
4193 6845 653
5226 3922 -125
1258 4955 508
7298 599 78
8143 2450 449
7285 4467 541
272 2694 -72
3836 8000 -991
4711 3501 288
3019 1538 263
5565 7107 -352
3816 4295 739
645 6817 777
6161 8112 9
5720 3659 -526
2698 3670 -112
7668 3331 -869
3284 4336 63
6992 1406 -45
6237 8592 -157
2514 5061 430
5829 4147 -936
6696 1598 4
8027 4537 731
5515 7566 189
3074 4515 -426
3736 6460 -726
2525 1934 964
8344 8494 776
6705 6068 51
3207 2315 -425
1255 4370 -137
9344 1421 387
1999 155 -61
1989 5245 252
961 5524 -707
375 2088 914
752 9224 -355
4137 1585 868
4816 7209 -404
6670 2808 -237
2321 7703 -301
1558 7877 -876
7785 2960 -14
7562 1557 316
1000 1525 799
5369 4763 -504
2571 2100 -631
652 4520 60
3532 6220 456
3027 7800 -588
6105 6452 576
7532 5147 -834
6414 3417 -913
7150 6815 -402
7734 6581 -485
9026 2439 -894
983 8832 -463
2891 2953 283
4753 5975 -385
6764 7666 869
1605 6943 597
4289 4969 -962
2916 630 594
4835 3402 -324
1125 8976 -435
138 5299 -198
8030 3396 -352
4315 2616 -528
4578 1197 -473
4615 2836 -793
7072 1449 -748
2856 5233 -798
5424 8593 -640
9214 7413 -382
5455 1472 941
3738 7257 -119
3627 2648 271
3496 2584 -769
4625 6921 680
7930 1098 -322
4606 4935 983
3812 4945 -439
2874 2443 567
4203 6788 555
1075 4203 -501
4382 3384 796
3505 880 -144
7576 8936 -337
493 6366 799
2942 5386 -481
4814 8326 -524
4606 784 -49
5386 234 81
2721 6713 631
2772 7959 -250
5559 2640 183
9250 1195 166
5944 7480 450
7249 7546 -819
7207 2351 -787
5365 6615 393
205 3092 973
2088 7074 -178
5617 4794 470
4590 4163 228
2041 4369 -712
1852 5787 406
7743 7592 11
8147 3010 497
2664 2507 -868
1070 8590 -129
1333 47 428
9012 9095 119
4349 3484 -664
3495 6888 -955
5892 2649 -717
8113 8992 -870
2063 3784 59
1655 3137 -918
6176 6230 841
1909 1 558
2254 1649 11
3197 1335 873
7789 3520 395
2183 7062 669
4283 5092 166
6348 9270 -922
8973 2665 -141
558 3155 -677
8380 5213 -457
2862 5079 421
4408 211 -417
7333 5023 -959
1067 4023 -295
7111 8923 -190
7818 5083 946
6058 6484 -467
9132 1774 544
6156 6796 642
569 2778 -849
5691 1366 999
2869 5743 -718
8592 4042 352
3177 1032 37
2506 4862 -694
887 3950 497
1257 4387 552
7204 6684 665
2857 8711 -382
5090 1796 -31
1529 3001 -3
8777 7408 282
8976 3398 960
5185 271 -198
6408 2545 -640
1181 7191 207
2910 8161 367
303 7478 -981
3133 8230 -391
8244 6144 -537
6224 315 -417
1275 862 136
960 8433 717
2323 2897 368
3074 1500 -619
2927 4613 976
5329 9059 221
3248 7903 649
379 3990 299
7669 7324 -551
2269 2116 -285
8737 9165 896
9073 117 144
6983 275 -58
7683 9209 286
5961 3210 -442
6110 8151 1000
2892 7096 -384
4755 2518 777
2370 5600 68
5521 8509 -689
8013 422 217
1667 8114 667
1638 2693 434
2100 6173 718
3503 4891 -273
7754 8902 -538
2811 2998 265
4985 852 -425
8259 6227 -135
691 1159 170
1581 3439 968
5728 1833 -385
5473 2233 106
7059 6077 -846
2427 9200 438
1991 1918 241
2894 4610 532
4991 4484 896
7881 1608 -202
3753 1585 -126
2199 6042 460
3927 5111 731
3363 4910 142
4144 1004 607
2465 5571 -490
8531 8029 83
7438 1809 950
3874 4745 -729
3125 3448 -495
7213 2532 -457
1151 1901 -227
6202 1835 -381
1517 4619 818
5536 6018 -887
6193 7120 -700
6072 2119 -395
6917 7315 690
2141 2930 -243
3235 3215 -794
4088 7755 317
2920 6056 -558
3361 5605 -495
4683 2085 -551
5159 7071 -37
7647 7484 -352
201 2605 -465
3918 3525 305
1421 8432 -254
970 55 732
6491 6353 465
1262 6130 -910
4726 6671 207
4721 9003 726
8574 8926 -747
4657 1475 -190
4989 2914 438
3290 9269 -100
4368 2832 -776
3798 8865 -36
7200 7978 -678
718 2360 -656
5760 4764 -917
862 1695 3
5551 164 70
1812 6180 226
1963 6587 419
229 277 -385
5286 1723 227
3403 4922 687
681 1948 -497
4541 5051 -821
6578 1477 533
8396 9200 653
6397 3290 617
896 469 763
2990 5691 -506
7333 6573 977
7156 2173 366
3025 7458 -324
4100 455 169
3846 304 -727
9161 8272 885
8249 2379 -197
4848 9013 557
6944 7396 -747
8681 6554 -841
7405 5412 422
963 4147 -804
4310 3902 689
9100 7253 -232
8794 39 -425
5373 8247 -343
4057 3069 -75
1945 9306 -441
368 6493 50
8966 2712 -20
5342 1242 176
6796 6894 -705
3051 9247 -162
4116 3607 217
9242 6951 250
7771 8475 633
3630 2802 -684
7581 9256 -387
708 6878 862
9209 5972 -166
6817 2585 66
4975 2800 -107
5412 4325 -458
3503 2848 445
407 2433 748
6711 7788 -184
1070 6548 842
5538 3183 -379
1153 6578 -949
2555 5690 -220
4730 5472 253
1821 9174 -361
3549 6640 425
8976 751 742
6666 405 157
7657 4198 -231
6669 8634 991
1188 6746 927
9101 853 -192
8314 2915 -397
8768 7444 231
3674 4237 819
3137 6211 746
2219 4074 869
9186 1756 -592
3059 4736 -40
5792 2066 740
5058 2501 872
2015 4205 -566
676 8658 609
9333 7866 858
1056 2464 -525
7428 733 -874
782 712 728
2057 8967 251
4645 5448 1000
778 6162 426
298 6523 -436
7913 4137 407
8130 594 145
299 3594 825
6748 5029 985
346 2793 525
7524 6434 -971
3376 3009 -547
2012 5762 834
5534 8284 -922
3657 1191 -695
6356 358 841
6658 1952 411
4384 5236 -57
8205 1540 -805
1967 149 -41
5067 8305 338
6381 2062 -717
868 7687 -892
9086 2559 336
9304 736 -597
4850 1366 716
981 7384 124
9190 4663 437
6041 2062 -743
7348 4051 474
7508 5989 954
7033 6832 -243
1751 8282 -910
7718 7570 -985
5732 4097 -4
7296 7097 502
5012 2735 -318
3867 3111 856
6527 3249 -911
7566 4416 -586
5906 3395 -590
4112 8293 -429
5893 6691 -168
216 1994 235
7892 2122 567
3987 625 162
6421 8901 -70
6473 6527 -767
8786 6871 272
893 1768 -462
3744 3266 656
6997 4470 576
4067 5460 931
7930 1783 636
7418 2852 606
7318 6108 810
672 3471 -922
4597 8349 279
2527 7215 188
4302 4683 -119
6723 3343 658
7928 4219 764
1729 3762 819
1969 2342 -539
5111 4335 223
2775 3640 316
4613 2191 -126
5194 1365 281
2456 4243 -581
2039 4837 -48
5852 97 -801
2259 6299 45
340 220 -779
1471 2470 450
4 2760 -697
9157 6529 842
76 3496 363
5604 2593 961
2630 4444 183
8804 8019 -401
6545 5302 -655
7924 3382 -917
6334 5896 104
5240 7861 871
6418 341 18
7367 1207 765
9124 4125 482
4842 8215 483
8693 8809 827
4275 1627 -108
1300 7187 -787
3228 9137 -245
1118 2472 -641
8538 1510 188
2450 4769 -169
6606 7138 541
5651 9259 120
3467 2651 969
40 1496 -950
4221 5096 354
3167 2026 -957
7590 6405 -274
6633 9106 -130
5955 6721 972
8340 4823 -439
3577 7517 427
3559 6259 -985
8928 4613 -812
8090 7807 -361
4036 5558 589
8636 6142 494
6180 6052 -985
1151 6193 -830
9116 4119 28
361 5954 676
8315 8670 140
8838 2413 748
3651 2927 802
2474 1473 964
7915 6197 764
1392 7026 396
6751 8740 -413
7041 3026 76
8524 3580 -81
1800 4070 -942
1431 3774 268
6170 5612 397
6257 3064 505
8343 5749 -617
4385 9253 808
5531 1084 -722
7228 7458 764
6555 3493 47
2347 8463 781
7180 843 866
3262 9148 -940
3383 105 299
2755 3829 852
1672 7265 968
8597 6736 -903
8422 7800 -200
5920 9031 -460
5974 5486 171
6579 8072 702
2060 5847 736
8558 4857 -306
4130 1680 -53
8784 809 -830
7486 6551 -956
8791 4944 541
1903 5439 -257
8872 3685 -127
3536 946 136
6493 3090 -618
7384 9302 -429
9069 22 176
4614 1001 724
3709 6378 611
761 2513 -380
7214 5459 1
6376 5309 -799
5524 4414 194
1078 5965 -56
4745 5621 -679
4930 5950 -256
7619 2105 243
6659 4573 428
403 7936 469
320 7984 308
4609 2501 923
8583 3426 -806
8810 2652 657
8508 8425 249
9233 2165 88
9189 7680 -389
1596 5817 253
4094 8432 705
459 8306 -967
8376 94 -37
4757 7810 -643
6958 8811 463
8402 7015 212
579 5000 137
6086 3160 268
5046 3633 115
7501 6128 29
2055 6915 -15
3120 6097 -981
5348 192 -628
3207 240 414
6500 7276 -931
2618 1414 925
1204 1065 956
2578 5090 924
4739 3432 -30
5651 719 297
1525 7139 -310
6206 4145 642
2555 5240 -473
7679 8709 -548
752 2453 -125
6216 785 -195
7355 4573 -943
5957 3518 -751
5139 7360 -176
1049 6640 108
7788 4664 887
3133 2099 -255
7894 156 804
889 8754 -185
4065 6582 921
4003 7487 -239
9227 8199 462
4116 6064 234
7716 3011 -562
5444 1322 -967
1198 7100 687
436 3543 701
6105 2332 496
5402 7425 -96
2453 5426 755
6882 386 286
5040 4571 -850
3910 8892 813
4264 4013 -534
1112 1789 756
7182 8314 -832
8440 2374 349
1303 8167 -958
3048 8745 674
4653 2118 638
2270 2931 711
7193 7666 829
8997 850 335
5059 4731 153
2240 5601 -746
6352 4388 95
5389 4241 -799
681 549 -648
7502 4344 622
6424 1790 -648
4923 9138 -954
1468 5467 -97
8386 5413 288
6890 6579 751
5699 2756 138
8347 8668 366
3352 2080 78
2421 6652 567
6913 240 -421
8245 4689 -782
5928 4570 -351
661 4312 -895
1058 4780 314
4118 5324 325
3437 1735 -39
3724 8680 -520
5707 6487 244
1849 2488 -515
8401 4649 -99
7061 3118 -206
9104 9046 443
641 9256 317
818 8845 -524
2285 1799 -182
1890 5318 220
8773 4385 404
5046 3272 744
8167 2499 -765
411 2567 161
1410 2349 -715
9236 5930 408
5277 3780 821
7174 7883 934
8116 7829 720
4566 6081 -202
5251 9204 165
2380 7593 -468
9046 6844 424
2845 6950 15
9266 7628 413
8197 7396 497
8851 2512 414
8411 730 351
5597 7737 -658
8825 9008 -782
5261 3525 -973
8414 5985 -241
4231 822 862
7296 3213 433
1255 5554 -670
8202 4448 -936
7844 2428 -240
6122 1524 853
7556 5108 -177
4410 1623 36
1805 2084 -615
1219 6857 -417
3377 2024 -169
7050 6212 -326
5214 4982 801
6095 5431 840
4398 2100 523
8696 6724 -558
7533 8066 875
4339 3747 751
6783 2609 98
3172 7089 336
4011 3495 250
1700 7451 -158
2324 2260 -459
290 8594 68
2204 643 -128
7954 5550 -901
9112 5907 -775
5105 1406 826
4558 5020 706
3550 202 -319
1369 5659 -795
7688 1966 163
7735 8511 917
9309 9004 -807
2731 2124 756
7841 5879 -892
6852 7739 -814
1641 8409 49
208 1666 -814
5644 3619 -580
395 2943 -897
6731 6785 -800
6126 5405 -641
5331 371 186
3722 5835 731
1586 347 990
2606 4769 947
419 6550 427
8723 2145 -111
6689 3319 -56
6017 6173 698
5691 6506 -855
6755 668 188
3287 1758 711
373 5800 -574
569 2814 -833
1665 8052 -977
2251 6458 -963
80 3212 139
9326 5805 873
6886 9088 -547
3363 8254 -708
3911 2831 -538
763 5858 -187
3669 2282 -950
3441 6423 233
3912 2980 251
6962 9355 -437
1557 5605 -223
6859 5337 -440
7704 617 628
884 6077 363
7569 2833 829
2999 3167 -529
8960 8994 -222
3437 5975 85
183 1764 959
769 1662 711
5853 6416 63
6758 4924 276
2064 8868 -7
2871 4998 26
8291 7845 -627
9092 2078 760
4394 2524 -366
8086 3912 -729
512 6703 -78
270 5477 -649
4301 5361 -873
4008 8429 -29
5935 2451 -360
4029 5197 217
78 1750 -698
4699 1486 688
4506 4179 -250
5 6208 -95
4906 7566 337
2123 7795 976
2246 2406 683
6305 204 -987
6928 1268 -70
3017 6378 -141
3955 2613 104
5853 489 613
7127 5101 465
78 3573 697
148 149 284
7394 4161 717
2445 3372 932
4563 4329 -622
4934 3942 -174
7147 4381 -52
5148 5199 -98
6611 7317 -256
4466 4790 -33
8211 859 146
966 9300 617
2015 7257 768
3260 8551 -550
6635 1769 -683
5139 559 914
6223 3529 70
3586 5838 586
9164 5941 193
5797 9224 -823
4365 8525 -983
1623 5007 -89
1009 283 -725
8212 7053 -168
6698 6627 -654
2052 7395 230
6400 6277 231
3393 4388 908
4035 7819 -259
7827 8780 -259
6773 2641 -729
7336 1995 979
599 7717 679
8127 2542 -239
6932 5065 278
4494 7431 -951
7434 136 -310
1180 8090 -212
8878 9041 524
8860 741 -14
4645 2467 -41
5416 9007 549
3276 7934 -845
6298 376 847
1009 3502 -44
2401 2445 -943
3494 2053 -139
2331 2174 -843
5665 511 -359
6653 9257 -93
2434 8858 -40
246 6802 871
5176 3577 -282
8485 4267 982
5133 8586 -24
4376 442 837
5141 8796 297
7426 2460 955
478 2162 189
4661 4939 530
4850 3278 209
3263 6497 445
7256 3724 -880
8404 8262 -479
6812 4516 137
5023 7397 -566
7944 7510 -509
4577 2121 492
2906 3099 -919
4321 5574 960
6738 3973 -71
5273 2162 -159
490 8494 -607
5873 923 539
8300 1902 -819
5254 4960 -614
8454 728 88
7525 777 -950
6482 3652 453
1221 872 -51
8259 392 -832
2949 7629 7
78 7864 -832
4067 1362 490
6593 1887 670
3092 1290 -545
1569 3529 686
5998 8088 -713
7408 3204 125
3637 7531 448
2073 1559 -74
2079 7535 293
2057 779 -55
827 4409 208
5067 4361 477
3093 2356 726
4599 7717 710
6797 6642 -689
5167 2913 -792
514 2479 364
7222 6301 684
1185 5605 235
8782 3173 644
698 8398 683
8719 6025 -519
2816 5102 -96
4945 6561 709
8821 5423 -109
2839 6634 664
6391 1464 78
7176 3633 113
37 6338 540
5726 8321 -334
7108 4967 165
2947 8270 610
5438 5615 -465
2163 5954 628
3791 7469 -225
8542 661 109
3073 5534 -333
7853 3748 286
3867 8397 -562
8413 7628 75
6963 9140 -921
4073 2719 -791
4948 1403 39
7601 7450 -797
8686 2755 -111
341 6419 -776
9122 5631 -990
221 4579 -158
7193 3151 -716
8004 4692 172
4964 3574 -181
1956 2297 -409
1434 6444 -981
1005 2942 -903
2953 4787 -305
2089 5735 -44
9325 3044 4
6543 6838 542
3097 4684 881
2192 4872 217
3922 9333 -207
6906 5889 943
4046 8126 -20
8084 7974 -157
3907 6770 375
681 1207 981
364 3404 -928
6874 6414 -628
8688 67 -423
5052 7971 -58
8610 3781 106
8322 3037 -137
1650 2944 763
281 3497 -590
2512 9082 -845
914 1428 192
248 2160 -625
7682 9056 798
3055 486 658
4900 2759 862
4920 5433 59
7363 1595 694
8064 5470 295
5762 4607 -135
6796 8427 435
8963 7345 757
2690 3310 -404
1751 8411 641
961 4059 -988
133 5218 118
1457 902 482
4337 8715 -445
611 3838 116
8033 2291 31
3315 5317 -856
2664 546 -249
5292 7150 137
911 3763 -897
4646 7906 -830
8869 2190 71
6027 5973 253
4227 1789 -653
5618 2503 -539
5353 8259 -399
3868 4230 -45
7066 4539 933
2949 5131 -45
3571 3940 426
6194 572 110
4347 1395 -599
8609 1869 432
8280 2252 -364
6795 6166 600
6105 3588 93
148 8047 -938
929 8285 390
5568 894 -787
9052 2275 599
3699 9218 485
2775 1583 -595
4227 3065 17
9319 4673 -298
3858 5513 -961
9110 73 -651
2430 2131 -722
178 8829 -15
5072 3578 462
8941 6271 513
3420 7720 779
4815 8402 -142
2283 9120 99
3122 67 -238
3391 6020 214
2060 4281 765
7406 7005 537
6204 7961 -278
3615 6149 725
6599 936 199
789 6 129
9217 1842 83
5371 5730 195
6360 2360 -508
5526 2621 953
8046 6842 105
6201 7680 430
7995 7371 251
1182 5216 782
8500 2326 245
8387 8961 -891
4917 6490 -486
7582 8576 680
8468 8986 -243
2107 4866 749
4513 6739 482
9321 5965 -261
8583 3773 -574
1131 8907 559
2174 59 -757
1837 3245 711
6711 6779 942
550 4732 196
6037 7706 -913
1712 3162 -587
1574 4488 -717
6264 3668 560
6811 2948 413
4803 4965 101
1031 3287 -974
5287 4862 -161
2639 3127 246
7582 3852 483
6604 5024 -403
1591 7386 621
239 2877 279
8329 967 -419
3311 4221 907
4399 749 787
799 875 638
6635 301 -137
6101 6797 -614
5480 3685 510
3344 4243 -987
8802 6077 -305
285 7729 -887
2860 19 -446
844 874 -60
7019 3098 -492
7254 4459 -261
5222 8114 -933
5242 896 -874
8666 4766 881
8582 4593 350
4816 6083 -374
5997 5690 931
4638 4942 -187
2474 6034 600
7655 7940 782
625 2212 -436
5924 2625 -395
3957 7192 -335
234 4485 -588
1333 2265 -791
5471 1528 -18
3608 9111 682
3741 156 545
430 558 -63
8978 6006 115
7203 2875 139
1465 3353 -63
4579 6568 544
4478 8210 -862
6264 4833 871
2154 7944 291
4160 4772 -482
1310 3988 -178
4512 9272 989
5170 8095 183
4189 624 123
4808 1971 689
5585 1226 -312
4251 7789 -194
2032 5639 -491
6887 5874 -503
6331 4633 -363
903 2010 599
6283 367 615
6553 6507 -628
7240 5564 -814
3875 1359 136
342 3975 -593
7724 8533 -288
7463 5329 902
3955 3834 -770
9298 6424 -820
6602 6028 540
9148 8586 -202
7715 6615 -850
1906 6478 -505
4150 654 -882
6828 1131 -238
2755 8555 -437
7530 8857 7
5772 115 416
2360 6414 53
9225 1214 483
413 817 -97
1859 6204 277
6322 8827 117
1252 2402 56
8420 3996 949
6644 4736 621
4266 352 -951
5008 6905 -501
3933 2044 163
5903 2177 -853
3899 7443 -351
9032 596 -221
5 6976 -474
1056 2070 -454
1508 5672 247
2608 2011 -524
8046 3924 302
3413 2772 -238
6638 8799 -142
3040 2104 -749
9101 2863 31
3946 2785 -102
8695 2790 142
6716 3396 -165
7034 4630 992
950 1958 -673
6241 6592 -742
4669 1852 122
5004 2523 468
8423 8054 950
1917 5988 569
7867 3496 -286
5579 7653 -277
8753 4077 139
6888 6498 931
5408 7868 982
6551 537 793
3007 3356 71
1091 3641 -807
8318 8484 446
1625 4676 907
1254 2590 -328
2121 1970 -215
6637 2686 750
3403 2033 -414
2930 2040 334
7754 9102 -133
4119 1785 98
3065 6619 506
6733 2752 -283
6266 8058 -396
6992 8918 -335
9218 7764 -406
7555 6739 485
5707 813 28
2026 9099 165
3114 1846 968
1839 3666 -919
4324 7053 373
3817 7031 929
3443 8324 29
3366 1748 -530
4365 3896 604
1676 6750 -987
4431 1782 681
2686 1549 -329
6004 8635 -644
3403 3878 487
5784 8617 374
8870 3617 -372
2056 1734 527
8291 7519 -398
1375 5723 -887
4137 6637 -312
5322 32 834
2693 8444 160
8735 708 516
5242 4652 34
724 6676 -330
805 2254 392
9278 6503 307
5219 1833 -791
3671 8372 994
6858 2556 88
6163 5485 -859
4451 5705 850
2191 8277 83
6099 4091 -744
1999 8594 -922
6590 3483 175
4401 4168 -308
5350 6612 -31
3363 7756 313
7318 6682 327
1765 7674 553
6649 991 657
811 496 -605
6964 505 190
2024 7539 153
2848 1354 744
7576 2496 736
6893 8464 -181
6904 2931 -440
6391 2899 -660
8942 7691 -809
1017 8863 128
4339 5024 -205
2997 1 -328
1179 6376 -926
6994 1754 694
6328 5878 748
5404 7723 -223
1610 8135 412
4829 5958 -960
1707 2549 189
606 2326 -129
2846 5269 830
4776 3885 -422
4886 3513 214
8269 6941 306
6590 3463 114
7507 4225 -812
713 1435 -485
3430 2552 -288
5854 3771 -624
6985 3938 639
49 5045 203
8753 6673 -236
3632 2500 -41
176 363 -792
4513 8695 -668
8445 2882 -664
590 7496 -437
533 3242 -730
3302 5178 482
4192 5441 -996
1894 3808 -46
5665 1340 273
2237 4619 82
1189 5674 -854
7987 4207 918
5083 9126 -89
5870 6613 -167
4163 8176 -735
419 6678 -567
8426 4372 775
853 9222 628
6391 3095 763
7893 6295 -1
8317 5417 826
6763 8702 -158
1680 4861 298
6433 7095 145
8744 798 652
3103 6215 -727
6535 5481 96
3671 5220 -945
9076 4619 660
7934 8327 956
7619 7838 625
4098 3368 -607
1850 8942 400
731 7158 -314
5082 6543 992
6799 6717 124
5294 6511 385
6579 6296 -497
2685 4132 15
5852 1092 524
6544 4563 147
1271 385 -354
6621 1564 584
6798 5244 -556
46 1739 -673
8229 1478 94
7405 1741 -787
399 5694 -720
4606 5736 -19
6054 6226 -822
3491 9050 -148
3178 5961 71
6322 2653 -315
4862 1634 656
4487 1173 657
678 5317 19
620 1143 -8
4277 7865 861
3113 4632 -295
1969 1317 617
3510 5622 -443
6153 8740 -473
4742 331 -291
2432 9327 -684
2220 6613 -280
6372 1971 670
2695 2654 -691
7795 8186 -552
223 5802 -511
4065 3577 -828
3575 814 208
7962 3928 -919
1961 5778 -738
6384 8529 -219
3011 1366 -894
4152 4236 -80
822 3513 -625
7284 8385 752
7113 9040 -50
654 3723 -663
4170 3340 -568
4429 6873 168
2799 6834 -572
7575 8071 -512
6705 1979 -600
9034 5532 -143
6337 4478 717
8078 4570 -441
3765 4171 -431
3736 8569 771
7232 310 -287
4526 5235 804
3354 2381 616
8320 2445 -619
1259 2878 -39
6204 5418 -41
702 1737 122
7748 2431 -967
8307 2882 -381
5999 9185 893
2124 45 924
7483 7037 164
5121 6137 -720
7305 3571 -81
2338 788 -642
4417 1128 -18
2664 8837 -262
4517 3287 -809
5331 5500 -303
2079 1737 -833
134 3238 894
4713 3660 940
2677 5366 785
2364 5023 -561
1965 1944 -534
84 4152 -863
986 9188 407
5013 6698 912
7109 3409 -970
7087 6580 -897
6911 4780 702
6848 3475 -761
5823 9314 -556
2602 2031 456
6915 9056 -732
1814 6378 476
2698 2737 441
8725 9156 -482
3500 8767 518
4026 241 -569
3407 7603 -947
4932 1190 -355
4915 7062 284
7386 1231 -573
3306 7511 -408
7100 2530 763
5939 5897 156
5112 8381 238
7322 3230 796
8186 8264 330
7877 1787 167
3627 5128 -26
4728 9128 962
8562 6601 293
792 9195 864
9053 5071 825
414 5349 -917
4122 5033 549
2470 4117 -481
1891 7525 638
3319 4797 -630
8056 7626 -561
7617 6916 724
3270 5814 -707
150 9021 644
3579 7919 484
8744 8847 -61
3146 3390 -475
1980 3948 -657
7404 7649 112
5071 8710 -788
6826 8542 398
112 7682 -155
4960 826 -969
6265 4676 837
5793 452 -381
4005 337 432
2720 6456 -259
4825 8285 -106
4651 6049 498
2549 4570 -234
5264 3176 -727
3624 8123 830
4283 4465 545
9139 525 215
176 3073 480
7225 1190 -913
2438 3702 -322
590 6931 -638
5443 8251 26
3012 4386 879
6551 2285 616
8418 2066 -653
4055 3389 363
8831 8284 30
2034 5095 572
6398 3678 -446
4558 235 -76
9092 7361 85
9093 2204 -297
6010 6580 520
1010 3544 -331
4415 3679 -432
3533 2173 -737
4355 1212 0
6560 8129 599
2728 4056 167
6436 3615 402
400 3961 153
2319 4094 -803
7014 6363 -578
9025 1589 648
6504 6303 -179
3137 7512 -93
6384 2078 -173
2271 6474 439
6058 4296 -426
3796 1687 181
3603 3933 539
5569 8295 -516
5748 5229 -30
7307 4215 -53
4084 5831 -662
4677 5540 210
7234 3101 -218
2128 816 73
1293 8181 -218
1003 2940 660
8276 4608 125
9295 6364 -503
7762 5543 -211
6217 7389 -12
2153 8213 -914
2115 3105 -138
4959 2657 123
4597 5861 -462
7770 2029 -181
9197 2969 -825
1556 3748 -549
7088 7181 -169
237 5936 -396
5071 1850 65
9210 6650 -737
2819 1665 -614
19 6375 -265
8596 2954 378
4231 3628 291
1853 1150 346
3077 3848 -346
9188 1750 110
7151 5321 -851
5367 8210 970
7392 1892 -814
7186 8331 522
3892 843 -513
5169 1459 -328
1509 9115 -890
4297 2820 -845
1911 4576 -679
4115 5915 181
7912 5684 -30
7744 2013 -313
197 3415 853
11 2856 -877
7012 4639 -702
6200 4309 43
4233 7 407
651 2952 -423
4624 2705 -353
4437 7402 579
5986 6572 158
3196 6430 -90
3104 2463 -354
6954 4375 -922
2894 5457 -484
5130 7473 -146
1098 3792 -903
2739 8989 125
7671 6486 -914
5812 7010 999
9294 6162 -61
792 6103 -73
4196 584 -229
1884 915 799
9015 4143 -903
3068 8989 -426
7529 4419 -197
3452 5011 -249
1011 8243 -867
8484 2628 -53
1702 6927 -810
790 5197 121
2794 4141 703
7165 3370 761
7874 3383 226
2344 8643 -147
7246 1902 61
2592 8469 -537
1705 8066 -267
2747 957 303
7432 4864 -544
479 3224 245
3437 6687 -603
5441 6152 -775
2703 1053 -651
9032 2722 -81
7173 3995 -900
7803 9127 -989
5917 2452 231
4196 6804 980
6689 1928 796
6604 6073 -820
7614 3676 -673
6276 6205 -159
1237 8284 956
2652 3103 509
2250 1968 579
3869 5649 516
6033 6489 326
6074 2633 240
2524 18 -854
251 3548 970
7831 2596 -166
8811 2170 -332
5766 1038 221
8271 190 870
6028 5489 357
975 1888 -7
7770 1951 908
2869 796 -503
3449 2013 467
3452 8675 100
3965 1399 -319
3555 961 832
5395 9245 -26
8035 1930 536
5701 7742 -483
3523 9212 183
1785 3117 -573
6164 5151 -730
8096 5484 -286
5746 6827 -940
2598 2211 967
1571 4996 505
1485 3338 413
4161 3342 164
1590 5734 151
5555 4405 714
338 2692 461
7156 421 770
875 4318 790
9085 5205 -601
1333 4921 -85
1541 393 -195
9122 2807 324
7493 4622 -443
8502 7561 -119
380 4506 459
6024 2584 530
7297 4224 -887
5412 6475 481
8905 1720 328
8987 3192 -729
8416 9103 616
7469 4888 -907
4595 8572 151
584 4334 -609
7136 2687 -719
6253 7225 -390
5993 5322 686
6049 1099 -824
8646 1405 -665
7390 3204 -792
182 2035 890
7504 4653 -136
9303 2368 -316
3460 9218 -648
1185 7838 -120
4205 2224 797
8157 6553 364
1258 3338 -333
2590 8901 96
333 6877 -934
7588 6939 -473
9166 8428 762
2195 8757 824
1932 4734 337
1948 3789 -107
3661 4187 -57
6573 6678 -140
6706 4083 557
4321 2608 412
2726 6017 683
6654 2449 107
1113 2637 940
2260 6916 -388
4368 1318 918
943 2667 -868
6040 6043 -672
3004 4125 833
3961 783 -876
